characterName,line
Lawrence, Hello lads!
Phineas, Hi Dad!
Lawrence, What are you boys doing?
Phineas, I was just telling Buford about phone booths.
Buford, And I'm not buying it!
Lawrence," Oh no Buford, they were real. They were tiny rooms where you could talk on the phone in private."
Phineas, Yeah! And you'd have to put coins in them to make calls.
Buford, You guys are blowing my mind!
Lawrence, Speaking of coins... What's this here? Behind your ear? (Reaches behind Phineas's ear.) It's a quarter!
Buford, How did you do that?
Lawrence, A magician never reveals his secrets. (Walks away)
Buford, Your dad's really great at tricks!
Phineas," Not really, I just keep a bunch of quarters behind my ear 'cause he enjoys it so much. (Pulls a handful of quarters from behind his ear.)"
Buford, Wanna see what I got behind my ear? (Pulls a large ear from behind his ear.) It's another ear!
Baljeet, (Appearing from behind Buford.) Miiiindfliiip.
Phineas, What are you doing Baljeet?
Baljeet, I am Buford's hype man. Check him out! Miiiindfliiip.
Phineas," That's great! You can be a hype man for all of us. Because I know what we're gonna do today. We're putting on a magic show! Hey, where's Ferb?"
Buford," Ta-da! I switched my body for a dummy of myself, that Ferb climbed into when you looked away."
Baljeet, Miiiindfliiip!
Vanessa, (Glances back and notices Monty.) I know you. Didn't I see you flying off my dad's roof?
Monty, You're going to have to be more specific; I fly off so many roofs.
Vanessa, Really?
Monty," Nah, just the one. Of course I remember you. You're Vanessa Doofenshmirtz."
Vanessa, And you're Monty Monogram.
Monty, That's right.
Vanessa," Should we even be seen in the same room together? I mean, you know, our dads being sworn enemies and all?"
Cashier, What can I get for you two?
Vanessa and Monty, (At the same time): Cappuccino with chocolate powder on top and a ginger scone please. (Glance at each other)
Cashier, ...and two straws no doubt.
Monty," Okay, putting aside the fact that our fathers are sworn enemies, want to have those cappuccinos together?"
Vanessa," Sure, sounds cool."
Major Monogram," Morning Agent P. I guess we're getting a little bit of a late start. Our sources say that Doofenshmirtz is on his way to ""Steam Noir"", the hippest coffee house in town. We need you to get there before he arrives and stop him from doing anything, you know, nefarious. ...I've got a ""Word a Day"" calendar."
Candace," Phineas, Ferb, what is this?"
Phineas, We're putting on a magic show. Do you want to be in it?
Candace, I'm calling Mom right now. (Pulls out her cell phone)
Phineas, Yeah Mom! She can be in it too.
Buford, A cell phone! Perfect! (Grabs Candace's phone)
Candace, Hey!
Buford, Watch this trick. (Covers the cell phone with a cloth and smashes it with a hammer) Voila! One cell phone transformed into miscellaneous electronic parts!
Baljeet, Miiiindfliiip!
Candace," Okay, really amusing. Bring it back."
Buford, It's not that kind of trick.
Candace, Ughh! I can still use the landline.
Buford, The landline? That was my first trick! (Holds up broken landline phone pieces)
