characterName,line
Phineas," Ferb, I think we've outdid ourselves today; The ultimate frozen yogurt machine. We have enough frozen yogurt to last the entire summer."
Phineas," Huh. (The lizard jumps ahead.) Check that out, Ferb. Hey, there little guy. You want some frozen yogurt? (The lizard flinches.) Yeah, sorry. We don't have mushroom and larvae flavored."
Phineas," I think he likes you, Ferb!"
Isabella," Hey, guys! What'cha doin'?"
Phineas," Cool, he disappeared! We found this lizard."
Isabella," Hey, I've seen one of these before. According to the Fireside Girls' Manual, that lizard is a North American chameleon."
Phineas, Then we'll name him Steve.
Isabella, O...kay....why Steve?
Phineas, 'Cause he looks like a Steve.
Isabella, Huh. Can't argue with logic like that.
Candace, So I'll see you after you teach your guitar lessons.
Jeremy," Yeah, I only have two appointments today."
Candace," ""Appointments."" Well, all right, Dr. Six-Strings. Good luck with your ""patients"". (hangs up and giggles) ""Dr. Six-Strings."" Now that's banter. Heh. (gasps as she sees the giant frozen yogurt machine) Aha! (Steve disappears again) I finally caught you guys! That thing's not going anywhere! You guys are so busted this time! (runs out)"
Phineas," Looks like he's still hungry. Don't worry, little guy. We'll come back with some food. (Ferb puts Steve on the grass and pats him on the head.) I think Mom just stocked up the fridge."
Isabella," I bet Perry's gonna love Steve. Hey, where is Perry?"
Major Monogram," Morning, Agent P. Doofenshmirtz has been stocking up a lot of high-end sound equipment and musical instruments. In fact, he jut outbid me on this sweet vintage solid-body maple-top guitar."
Carl, (offscreen) Ouch! You totally got sniped!
Major Monogram," Carl! Anyway, we need you to find out what he's up to and put a stop to it. (Perry salutes) Good luck, Agent P. (The chopper comes out of his seat and he flies away.)"
Jeremy," Hi, Mr. Doofenshmirtz."
Doofenshmirtz," Uh, actually, it's Dr. Doofenshmirtz. But, y'know, whatever."
Jeremy, (walks in) Are you ready for your first lesson?
Doofenshmirtz," Oh, yes, yes. Please come in. I have a very special melody that I'd like to learn how to perpetrate—I mean play. (He plays all open strings on the guitar as his daughter walks into the room.)"
Vanessa," Hey, Dad. I'm headed out to the— (sees Jeremy) Oh, a guitar player, huh?"
Jeremy, Yup.
Vanessa," So, uh, do you know anything by the Scraping Fangs?"
Jeremy, Nah. Not really into the heavy stuff.
Vanessa, (disappointed) I'm outta here.
Doofenshmirtz, (examining his sheet music) Ach! Ach! It's so hard to see all these little notes. D-Do me a favor and flick on that light switch.
Doofenshmirtz," No no no no no. No, this. (showing a lever on the floor) This is the light switch! Ugh! (He pulls the lever) I tried to make it as obvious as possible."
Jeremy, (pointing out the window) But what was that?
Doofenshmirtz, That was just my prototype Gigantinator ray. It's n-nothing to be concerned about.
