characterName,line
Phineas," Beat you to it again, slow poke. (Laughs) Hey, Ferb. Ready to build the fastest, safest, most on-time backyard railroad ever?"
Phineas," All right! You man the boiler, I'll handle the brakes. Perry can be the station's mascot."
Phineas, Wow. It's really nice out today. It's almost like everything in nature is simultaneously saying:
Squirrel, Ahh!
Bird/Worm, Ahh!
Spider, Ahh!
Baby Spiders, Ahh!
Patient, Ahh.
Phineas," You know, Ferb, everyday we do something really big. But you know the one thing we haven't done? Relax. I say we take advantage of this perfect day and have the best do-nothing day ever."
Candace," Hey, Stacy. Yes, yes. I'm ready for Jeremy's band's outdoor concert at the summer festival! Today's gonna be amazing! (Clock ticks) (Sniffs) All right, what gives? It's already 9:00 and there's no construction noise, no delivery trucks, no-- (Bird chirps) No nothing? They're just standing there. Like statues. Statues..."
Phineas (in Candace's mind)," Good thinking, Ferb. We'll put these decoys up so Candace thinks we're doing nothing. The when Candace isn't looking, we'll do something! (Wicked Laughter)"
Candace," (Gasps) Not today, they don't!"
Linda," Hi, boys. Whatcha doin'?"
Phineas, We're doing nothing today.
Linda," Well, I'm off to the festival to set up my tea cozy stand. Bye!"
Phineas," Bye, Mom! Hey, where's Perry?"
Major Monogram," Oh, hey, Agent P. Carl, give me a close up. So, uh, anyway... Stop Doofenshmirtz. (at Carl) Hit it, Carl."
Phineas," Hi, Candace."
Candace," I'm not here for ""Hi's"". Today is a pivotal moment in my life. You see, Jeremy's band is gonna play at the festival. Jeremy's gonna see me in the crowd. Not just because I have front row seats, but because I'm gonna be cheering harder that anyone else. Like this: ""WOO! YEAH! WOO! BABY! OH YEAH, SING IT!"" Then we're gonna date through high school and college, marry and have two kids: Xavier and Amanda. So don't you dare ruin it with one of your little project thingies!"
Phineas," No problem, Candace. 'Cause today we're doing nothing anyway."
Candace," And don't try to give me-- Did you say ""Nothing""?"
Phineas, Nothing.
Candace, (Gasps) Nothing?
Phineas, Nothing.
Candace, Standing is something.
Phineas/Ferb, (Slowly fall on their backs)
Candace," Hmm. Well, you can't do nothing forever. And when you stop doing nothing, I'll start doing something, and that something will be busting you! (Slams door) Look at them plotting my downfall. (Dials phone)"
Linda, Hello?
Candace," Mom! Phineas and Ferb are doing nothing! Nothing, in a relentless effort to ruin my day!"
Linda," Candace, honey, why can't you just relax, and let your brothers enjoy their do-nothing day?"
Candace," Could it really be possible? Could Phineas and Ferb actually be doing nothing? You're right, Mom. I should just try and relax until Stacy picks me up for the concert."
Linda, Exactly. Love ya.
Candace," Well, If they really are doing nothing, I guess I've got some time to go about my personal business. Let's see... What do I usually do? I know! I'll call Stacy and tell her how I'm busting Phineas and Ferb for-- Oh yeah, can't do that 'cause they're not doing anything. Wait a minute! I know! I'll put this camera in just the right spot so when Phineas and Ferb are-- Ugh! And then when Phineas and Ferb walk by I'll-- Ugh! Well, if there's one thing I know, I'm gonna look sooo good when I bust them for-- Agh! Face it! You cant do anything unless you're trying to bust them for doing something. And if they're doing nothing, then... (Sobbing) ""Who is Candace?"""
Phineas, Ah...
Candace," Hey, Phineas. Is it the perfect day to build one of these or what?"
Phineas," Sorry, Candace, it's like we said; We're pursuing the best do nothing day ever. But if you put it in our inbox, we'll try to build it tomorrow."
Candace," (Crumples blueprint) Ugh! (Rips out another blueprint) Huh, huh? Time traveling submarine? Come on!"
Phineas," Candace, now you're just taking pages from our project book."
Candace, (Blushes) How can I inspire them to build something? Argh! (Turns on TV)
TV Announcer," Are you a boy, doing nothing with your stepbrother today? Do you like high adventure?"
Boys, Yeah!
TV Announcer," Then we have the product for you! It's the Amazing Man-Eating Dinosaur-Themed Totally Sick Waterslide of Doom! That's right, kids. The Amazing Man-Eating Dinosaur-Themed Totally Sick Waterslide of Doom Can be delivered in just minutes! And it's so easy to assemble, even a 5-year-old can build it!"
Boy, I did it!
TV Announcer, Call now!
Candace, (Dials phone)
Delivery Guy," There, that's the last of it. By the way, aren't you a little too old to be building one of these?"
Candace," Why, yes. Yes I am. Okay, I'll get this thing started. And then because they're men, they'll want to take over and show me how to do it. Then I'll call Mom and bust them!"
Doofenshmirtz," Oh, hello, Perry the Platypus. I'd like to introduce you to something."
Doofenshmirtz," My Slow Motion-inator! This way, you're too slow to foil my evil scheme and I don't have to worry about capturing you. Problem solved. Anyway, let's get down to business. I don't know if you've ever noticed, but I'm not exactly very... Mmm, what do the kids call it these days? Handsome. My doctor says it's genetic, but I don't blame my parents. I blame everyone else in the entire Tri-State Area for being better-looking that me. So, I invented this. My Ugly-Inator! (Frog croaks) It harnesses the horned frog's unpleasant appearance to render it's target ugly! Let me give you a demonstration on handsome movie actor Vance Ward."
Vance," Hi, I'm Vance Ward."
Doofenshmirtz," If it can turn him ugly, it can turn anything ugly. Are you ready, Vance?"
Vance," I guess, but I didn't get a script. I mean, what's my motivation in this scene?"
Doofenshmirtz," Motivation? Oh, I think it will be clear to you in a second. (Shoots Vance with Ugly-Inator)"
Doofenshmirtz," (Laughs) Now onto the rest of the Tri-State Area! Oh, and Perry the Platypus, you know what the best part of my plan is? I can do it from the comfort of my own living room! With my favorite flat-screen TV and recliner. (Sits on recliner) Ah..."
