characterName,line
Lawrence," (Humming) So, what are you boys thinking of doing today?"
Phineas, Uh...we don't know...it's too hot to think...
Lawrence," Yeah, mom and I are getting rid of a few old things at the antique store, but I think I've got just what you need. A snow cone machine just like when I was a kid!"
Phineas, How does it work?
Lawrence," Well, you pour the ice in here, you give it a crank, add some syrup, and Bob's your uncle;"
Linda, Honey? We need to go. The antique show closes in just 12 hours.
Lawrence," Okay, kids. I'll leave you in charge of the machine. And be easy on your sister? She's been a bit on edge lately."
Phineas, Wow. Snow in July. (Angelic chorus) That's it! I know what we're going to do today! We're gonna need a lot more ice.
Candace, What is all this?
Phineas, It's a snow cone! You want some?
Candace, You mean crushed ice covered blue carbs? Lame.
Phineas," Maybe Perry wants some. Hey, where's Perry?"
Major Monogram," Good morning, Agent P. I'll get right to it. This time, we're worried about Doofenshmirtz buying laser pointers. I mean, 2 or 3 of them would be fine, but he just put in an order for 18,000 of them?! Only a crazed, evil and diabolical mind would do that. Sure you'll know what to do, Agent P."
Isabella," Hey, Phineas."
Phineas," Hey, Isabella."
Isabella, Whatcha doin'?
Phineas, We're making S'Winter!
Isabella, S'Winter?
Ferb, It's a unique logic-defying amalgam of Winter and Summer.
Phineas, Why have snow in the winter when it's too cold to enjoy it?
Isabella, You guys are gonna need some help. (Whistles)
Candace," I think cheerleaders are overrated anyway. I mean, being gorgeous and popular? Does that matter in the real world--? What is going on out there?!"
Phineas, Woah! This looks great!
Candace," (Grunting, Pants) Phineas! What's going on here?!"
Phineas, It's summer and winter together. It's S'Winter!
Adyson/Isabella/Gretchen," ♪ It's a S'Winter S'Wonderland, unusual and grand ♪"
Phineas," Some people call it ""Wummer""!"
Candace," I'm calling Mom, you know. (dials phone) Jeremy?"
Jeremy," Hey, Candace. You want to go skiing?"
Candace," Oh, I'd love to, but, uh, but I am so afraid of heights."
Jeremy," Bummer. Well, see you later, then. Dee Dee, wait up!"
Candace," (Gasps) Dee Dee? (dials phone) Stacy? Who's Dee Dee? A Swedish exchange student?! I gotta go. Hey, wait for me! Let me through! Let me through! Oh, out of my way! (Grumbling) My brothers are just driving me crazy!"
Vanessa, (Scoffs) You should try spending an hour with my dad  sometime.
Candace," (Screams) Oh, I had no idea this thing was so high! (Gasps) There. Great. Here we go. Wait! Wait, wait, wait! No, no, no, no-o-o-o-o-o-o!"
Doofenshmirtz," As soon as he walks through that front door, no more Perry the Platypus. (Piano playing) It's genius, right? Oh-- Oh, I told Nancy to keep the back door locked! (Clears throat; At tape recorder) Note to self; My evil deed for tomorrow. Fire the maid. (At Perry) What are you looking at? Not so fast, Perry the Platypus. Don't worry, it's not what you think. It's my special recipe for quick-hardening chocolate! Between you and me, my popularity has plummeted to an all-time low. But everybody loves chocolate! What if I could recreate chocolate in my own image? Behold! The Melt-inator 6500! Powered by thousands of laser pointers! It has a melting capacity...of 7. That's on a scale of 1-5, so that's a big number. Here. Watch this. Collect my harvest through the city streets, where it will be processed with my secret ingredients to produce the most irresistible confection in the Tri-State Area. Now do you understand what you are up against? Come on, you didn't get any of that? You didn't get any of that? (Sighs) Okay, I will start again. First of all, my popularity is an all-time low. You got that, right? Okay. Then--"
Candace," Alright. That should do it. I'll just walk all the way up to the top. Nothing will stand in my way. Why is it so dark out here? Ow! Oh, that hurts! Wait a minute. I got it! (has Buford ride her up the mountain) he-ee-ee-ee (Candace happy and smile)."
Doofenshmirtz," ...With my Melt-inator 6500. There. Did you get it that time? (Sighs) Well, I'm not going over it again. Time to get started. At this very moment, the world's largest chocolate bar is passing through town on the way to The Smithsonian, but it will never arrive! In 5, 4, 3-- (Sighs) 2 1/2, 2 1/4. Is that it? Is that--you're not going to do anything? You're just going to stand there like a dead fish? I'm giving you a chance to do something here! Oh, this used to be more fun. 1 1/2, 1 1/4! You know, in some cultures, it's considered rude not to particip-- Ugh! Perry the Platypus? But how did you-- (Gasps) You ate your own heinie? (Grunting) I must aim it quickly!"
Lawrence," (On screen) Oh, the kids are going to love this Austrian-style cuckoo clock. Oh, I wish you'd let me buy the large one."
Linda, (Screams)
Lawrence, Maybe we should pull over and see what's going on. That's peculiar.
