characterName,line
Phineas," Here it is. The Phineas-and-Ferb-edge-of-insanity-kiss-your-butt-goodbye-gravity's-a-stone-cold-sucker-nightmare-rail-skate-track-obstacle-course of doom! You ready, Ferb?"
Phineas," Oops. (He and Ferb watch, cringing as the board is going down hit by hammers, attacked by a leopard, among other things before it reaches the bottom and blows up) You know, it occurs to me we could get hurt. I guess the ""of doom"" in the name should've tipped us off. Well, Ferbooch, unfortunately, there's only one way down: the stairs."
Dentist," Okay, Linda, you may feel a little pressure."
Candace," Mom, you've gotta come home! Phineas and Ferb built a nightmare-rail-skate-ramp of doom on top of the house! You've gotta—!"
Linda," (Her words sound funny because she has a dental instrument in her mouth) Oh, you have got to be kidding me! In case you haven't notice I'm kind of in the middle of something here!"
Candace, Is that even English?
Linda and the dentist, Out!
Candace," Alright, alright, jeez! Don't take it out on me; I'm the good guy here! (She leaves)"
Dentist," Alright, let's get back to your root canal."
Linda," Ah, thank goodness."
Phineas," Hey, Isabella. What's up with the getup?"
Isabella, I'm going for my Intrepid Reporter Patch. Can I report on what you guys are doing?
Phineas, Sure.
Isabella," Cool! Isabella Garcia-Shapiro, the Fireside Girl Gazette. Whatcha doin'?"
Phineas, Ferb and I have built the ultimate extreme skate track obstacle course!
Isabella, Awesome! I knew I could count on you for the coolest story ever! Have you attempted a run yet?
Phineas," Well, we decided we need to make a few tweaks and adjustments so we can, you know, survive and stuff."
Isabella," Okay, I'll be back in an hour. Hopefully I can make the Early Mid-Morning Edition! See ya! (She leaves)"
Phineas," Hmm. Instead of modifying the track, maybe we should modify ourselves. Together we could be the best skateboarder ever! Hey, where's Perry?"
Monogram," Agent P, we've just received an alarming message from Doofenshmirtz. Watch closely, and join us in girlish panic if you’re into it."
Doofenshmirtz," (voice over) Citizens of Danville, I, Dr. Heinz Doofenshmirtz, have seized control of the Tri-State Area and am now your supreme leader. Seriously, life as you know it is over. (Shows him speaking to a crowd) Thank you and remember: Doof you, doof me, doof us! (In a small box on screen, he appears saying) I'm Heinz Doofenshmirtz and I approve this evil message."
Monogram," With Doofenshmirtz in charge, no man, woman, child, or hat-wearing mammal is safe. You must find out what's going on. (He puts on a wig and Carl gets in a baby carriage) Carl and I will be on the lamb, incognito. Good luck, Agent P!"
Phineas," We have to blur the line between skateboard and skateboarder. We can combine dirt biking, ATV racing, in-line skating, street luge, motorized scooters, and Bulgarian folk dancing. Of course, all this extreme fun requires extreme safety: shoulder pads, goggles, gloves, Bulgarian folk athletic supporters, and rocket boosters, razor wire, grappling hooks and laser blaster. Then we lock it all in with an indestructible titanium exoskeleton which increases strength, jumping ability, and other physical attributes one hundred times, including the senses and folk dancing ability."
Phineas," What, you think we should add more Bulgarian folk related elements?"
Phineas," Oh, less! Less Bulgarian--okay, wow. I thought we were on the same page. But no. It's cool. Whatever. Time to suit up!"
Phineas," Okay, video link active. (in a deeper, robotic voice) How you doin', Ferb? Oh cool! Look what it does to my voice! Ohhh, yeaaah. How about a little test run?"
Phineas," (In the robotic voice) Hey, what's that? Turn down the music."
Buford," (Distantly) He's stuck in a tree, and I can't get him down!"
Phineas," (In the robotic voice) Sounds like Buford's in trouble. Hey, Ferb, maybe we can use this suit to help him. Hold on tight! (He jumps in the air) Hit the rocket boosters!"
Phineas," (In the robotic voice) Whoa! Yeah, hey Ferb, check us out! We're flying!"
Isabella," Phineas, I'm back! Phineas? Ferb? (She sighs) Well, I guess there goes my Early Mid-Morning Edition story..."
Phineas, (In the robotic voice) There they are!
Buford," Help, my nerd is stuck in a tree! (Clicks his tongue holding up a piece of paper and a calculator) Look, it's your favorite calculator and some math problems!"
Baljeet," Oh! Fractions? (While he stands he loses his footing and falls, shouting)"
Buford, Baljeet!
Phineas, (In the robotic voice) I got you!
Isabella, What is that?
Baljeet, Oh! This is so much worse than hitting the ground! (Continues shouting)
Buford, (Hugs Baljeet) He saved my nerd!
Isabella, Wow! That was amazing! I can't believe Phineas and Ferb missed it...
Candace," It's not fair. Every time I try to bust Phineas and Ferb it's always ""Candace, I'm shopping,"" ""Candace, I’m having root canal surgery,"" ""Candace, I'm deliberating with a sequestered jury. How did you even get in here?"" Then my-- (seeing Phineas and Ferb fly past in the super suit) Oh look, a flying man! (She suddenly stops) Wait a second. Isn't that impossible? Wait another second! Something impossible plus that thing existing in real life equals... (She gasps before pedaling toward home) Phineas and Ferb!"
Phineas," (In the robotic voice) Well, we've figured out how to fly. Now we need to figure out how to stop flying. Deploying grappling hook!"
Phineas," (In the robotic voice) Well, at least we stopped flying."
Doofenshmirtz," Ex-leaders of the Tri-State Area, I have called you here to help ease the citizens into this exchange of power."
Building Superintendent, I thought you called me here to re-caulk your tub.
Crossing Guard, I'm only the crossing guard at Fourth Street and Maple. I'm not really sure how much authority I have.
Doofenshmirtz, Silence! Are you suggesting that I attempted to gather the leaders of the Tri-State Area but the best I could do was a crossing guard and my building super?
Crossing Guard," No, but now that you mention it..."
Doofenshmirtz," Silence! Wrong! You're wrong! Do you know who that is? It's only Roger Doofenshmirtz, the mayor of Danville! So shut up! What do you know; you’re only a crossing guard!"
Crossing Guard, That's what I'm trying to tell you!
Doofenshmirtz, Silence!
Roger Doofenshmirtz," I'm sorry, but if we're not really gonna plan Mom's birthday, then I gotta jet."
"Crossing Guard, Building Super"," Yeah, us too."
Doofenshmirtz," Hey, hey, hey, wait!"
Doofenshmirtz," Oh, great, Perry the Platypus. This is all I need... So what did you want to talk to me about-- (He's suddenly hit by a chair and Perry starts going toward him. Doofenshmirtz quickly tries to scoot away) Whoa, whoa, whoa, whoa whoa!"
Phineas," Wow, the suit makes the clean-up fast, fun and efficient! I feel bad about missing Isabella. I hope she found something else to write a story about."
Unknown blonde Fireside Girl, Early mid-morning edition! The Beak saves the geek! (Tosses the newspaper at the driveway)
Phineas," (picks up newspaper) ""Superhero comes to Danville, by Isabella Garcia-Shapiro. I call him The Beak."" Hey, I like that. (During this sentence the scene switches to Khaka Peu Peu's house, with him reading as well) ""With The Beak watching over us, everyone in Danville is free to have..."
Khaka Peu Peu," ""...the best day ever."" Best day ever, huh? (picks up an eye mask) We'll see about that."
Khaka Peu Peu's Wife, Are you in there complainin' again about never havin' a good day in your life?
Khaka Peu Peu," Well, I never did! Where's my best day ever, thank you very much? Ha, I told her. (is hit by a chair) Oh!"
Khaka Peu Peu's Wife, I heard that!
Phineas," A superhero? That's not at all what we planned to do today! (His phone rings and he answers) Oh, hi, Isabella."
Isabella," Phineas, where'd you go? You really let me down."
Phineas," Yeah, sorry about that."
Isabella, It's a good thing something else came along for me to report on.
Phineas," Yeah, I know, but, hey, maybe we can make it up to you."
Isabella, Really?
Phineas," Yeah, how would you like an exclusive?"
Isabella, (Excited) Great! Meet me downtown in five minutes!
Phineas," Will do. (He hangs up) Come on, we have to go tell Isabella we're The Beak."
Ferb, Ahem.
Phineas," Fine, we can take the suit."
Candace," I knew it was— (Is hit by a newspaper) Blech! ""Superhero comes to Danville."" Well, they're about to get super-busted!"
Doofenshmirtz," Whoa, whoa, whoa, whoa, whoa!"
The Beak," Well, I've gotta admit this flying thing is pretty fun. Hey, look, there's Isabella. Yo, Isabella-- (He's hit into a building by Khaka Peu Peu)"
Khaka Peu Peu," Take that, birdbrain! Behold, the Khaka Crawler. I built it in my basement out of discarded washers and dryers, thank you very much. And I'm gonna make sure no one has the best day ever!"
Monogram, Hide my baby!
Isabella," Phineas, where are you? There's this giant robot machine attacking downtown Danville! I'm all alone here! Call me as soon as you get this. (To herself) Come on, Isabella, this is what being an intrepid reporter is all about!"
Roger Doofenshmirtz," Oh, this is not good, Melanie. I'll bet they'll try and pin this on me."
Melanie," It's not like you're the one who used the unsigned proposal for defending Danville from giant robot attacks as a coaster. Oh, wait, you were."
Roger Doofenshmirtz," Yes, it's so easy to blame the guy in charge. ""The guy in charge."" Ha-ha! That's it."
Doofenshmirtz," And... whoa! Uh, you know that whole taking over the Tri-State Area thing? I-I was just bluffing. I-- I hoped maybe if I just told everyone I was in charge, they'd be too lazy or too busy to, you know, actually... check. (His phone rings) Oh, hello, Roger. (He makes a face to Perry) Uh-huh. What? You are? Me? In charge? It worked? You're kidding! Y-You're not kidding?"
Isabella," Oh, where is Phineas? He'd know what to do. Please, Phineas. Where are you?"
Khaka Peu Peu, Who knew wrecking everyone's day would be this much fun?
The Beak," Hey, you!"
Isabella, The Beak!
Khaka Peu Peu," Oh, you're back for more, thank you very much."
Khaka Peu Peu," Oh, great. Now I have to restart, thank you very much."
The Beak," Dude, who are you, anyway?"
Khaka Peu Peu," If you're here to give Danville the best day ever, then I'm here to give Danville the worst day ever. You can call me ""Khaka Peu Peu!"" (The crowd laughs) What? Oh, come on. It's a family name, loosely translated as ""The Strong Fist,"" or ""That Strong Fist."" Thank you very much!"
The Beak," All right, let's wrap this up. (He uses the grappling hook to wrap up the legs of the Khaka Crawler) Hey, cool, my first superhero pun."
Khaka Peu Peu," (Sarcastically) Well, don't quit your day job, Mr. Comedian."
Man," Actually, I thought it was pretty clever."
Charles," Yeah, 'cause, see, it, it wrapped around the legs."
The Beak," If you didn't like that one, maybe this'll be a hit. (He hits the Khaka Crawler into the air with one of its legs)"
Charles," (To the man beside him) Yeah, see, 'cause--'cause he hit him."
Man," I'm not an idiot, Charles."
Khaka Peu Peu, This isn't over. You haven't seen the last of Khaka Peu Peu! I'll come at you through what's most important to you. Thank you very much!
Isabella, You were amazing!
The Beak, Huh?
Isabella," Isabella Garcia-Shapiro, the Fireside Girl Gazette. Would it be okay if I asked you a few questions?"
The Beak," Um, I can't talk right now. Gotta go, bye. (He flies off)"
Isabella," Oh, uh, okay. Bye. Thanks for saving me."
The Beak," We can't tell Isabella we're The Beak now. That would put her in danger. The life of a superhero is a lonely one, Ferb. Even after only eleven minutes."
Narrator, What will become of our heroes now? Find out in the next exciting episode of The Beak.
Narrator,Part 2
Narrator," We now return to suburban Danville, where things continue to happen."
Stacy, Are you sure Phineas and Ferb are really The Beak? He's just so heroic and hunky.
Candace," Ugh! Barf-aroni with cheese! Stacy, please. Phineas and Ferb are doing something totally bustable that's also mobile. We can lure them right to Mom to bust themselves."
Stacy, And how exactly will we do this?
Candace," Well, if they wanna play superhero, then we're gonna play super-villain. Call me The Dangiraffe."
Stacy," Right, and where do I fit in?"
Candace, You'll be my henchman.
Stacy, Your what?
Candace, It's like the bridesmaid of crime.
Stacy," Okay, got it. Although, it looks like they've got their hands full with Khaka Peu Peu."
Candace," That's obviously some big, stupid dress-up game they're playing with their little loser friends. Now, if my research is correct, the way to defeat a superhero is to come at him through what's important to him. (She holds up a picture of the boys and Linda before laughing maniacally)"
Doofenshmirtz," Hey, check this place out. Suh-wanky. Melanie?"
Melanie," Hello, Heinz."
Doofenshmirtz," No, no, please call me Supreme Leader Doofenshmirtz. The Great."
Melanie, No.
Doofenshmirtz," Oh, I see Roger left me a note. Let's see. ""Bro, thanks for filling in for me. You're going to make a great fall guy. I mean, mayor."" Aw, that's so sweet. (Perry shakes a box he's holding) Go ahead and put that on my new desk. (Perry sets it down only to have it wrap around him, trapping him) Ha ha! Made you carry your own trap. Now, my first order of business is to make all the citizens of Danville bow down--"
Melanie," No, it's not. Here's your schedule and all your missed phone calls. Let's focus."
Doofenshmirtz," Oh, uh, wow, uh, okay..."
Melanie," And if you hadn't noticed, the city is in the grip of fear and panic caused by an evil super-villain intent on destroying our way of life."
Doofenshmirtz, What? But--but that's my job!
Phineas, There. You can't even tell we've built our secret lair up in the tree.
Isabella," Hi, guys."
Phineas," (Hides the remote behind his back) Nothing! I mean, hi, Isabella. We're not doing-- Nothing!"
Isabella, Where have you been?
Phineas," (He scratches his ear) Um, oh, you know us. Busy, busy, busy."
Isabella," Right. While you two were busy making sure your summer day was ""fun"", other people were busy saving Danville. (She holds out a newspaper showing the Beak)"
Phineas," (He scratches his ear again) The Beak, huh? Check it out, Ferb. A real superhero."
Isabella, And I need your help to find him. I thought there might be some clues in the photos I took that could help him stop Khaka Peu Peu.
Ferb, (Snorts at the name)
Isabella," Fine, if you guys aren't going to take this seriously, I'll find The Beak on my own."
Phineas," Isabella, wait."
Isabella," I gotta go. Bye, Phineas. (She leaves)"
Phineas," Ferb, to the nest."
Phineas," Ready, Ferb? Let's wing it."
The Beak, Ba-caw!
Candace," (She calls Phineas' phone) Phineas, quick, Mom is in danger! (She screams before hanging up) And the award goes to... Oh, wait, shoot. (She calls him again) On the corner of Fourth Street and Maple Drive! (screams before hanging up again) Beautiful! Now it's all up to The Dangiraffe."
Stacy, So then what does The Dangerbil do?
Candace, I told you. You're my henchman. Hench or something.
Stacy," Oh, no, you did not just tell me to hench."
Candace," Okay, just watch my bike! (She chuckles evilly as she runs passed her mom, grabbing her purse)"
Linda," Candace, what on Earth are you doing?"
Candace," Err, give, woman!"
Linda, What do you need? Gum?
Candace," Help, help! I'm taking her purse!"
Linda," Here, honey, here's a 20. Why don't you go see a movie?"
Candace, Aha! I stole 20 bucks from this woman! Help! The Beak!
Phineas," Hi, Mom. Hi, Candace. Everything okay?"
Candace, What? Where's The Beak? Mom's been robbed.
Linda," Oh, yes, right. Apparently Giraffe Girl has robbed me."
Candace," Oh, come on, admit it. You two are superheroes."
Phineas," Well, Ferb has been working out. Thanks for noticing."
Candace, Tell her the truth. You're making me look ridiculous.
Linda, Way too easy.
Stacy, I lost your bike.
Doofenshmirtz," Well, as much as I hate joining forces with good, I need to take my responsibilities as mayor very seriously, if I plan to abuse the position later, so... (He presses something on his desk) Melanie, have you gotten me the phone number of The Beak--?"
Melanie, That's your stapler.
Doofenshmirtz," Oops, sorry. (He presses something on his desk again) Have you gotten the phone number of The Be--?"
Melanie, Still your stapler.
Candace," ""Apparently Giraffe Girl has robbed me."" ""Ferb has been working out."" ""Excuse me; my child can't see the movie over your monstrous giraffe head!"" Oh, I'll show them. I'll show them all."
Khaka Peu Peu, Hello there.
Candace," (screams) Hey, you're Khaka Peu Peu. (Snorts) No offense."
Khaka Peu Peu," None taken, thank you very much. I had no idea we had another player in this game."
Candace, Aha! I knew it. It's all some stupid game. I'm The Dangiraffe.
Khaka Peu Peu, Right... What do you say we join forces to defeat The Beak?
Candace," Fine, but if my friends see us, I don't know you."
Khaka Peu Peu, Hmmm...
Phineas," Come on, Ferb. Let's get back to the nest."
Isabella," Oh, hello, Ferb. Phineas."
Phineas," Hey, Isabella. Sorry we had to duck out on you earlier."
Isabella," Well, that's okay. It's just kind of weird for me not to know where you are or whatcha doin'."
Phineas, Fair enough.
Khaka Peu Peu," Miss Garcia-Shapiro? I've got your next headline: ""Everybody's day ruined once and for all and The Beak powerless to save it!"""
Isabella," Um, it's a little wordy for a headline."
Khaka Peu Peu," Enough! Okay, Danville, nothing ruins a day faster than unexpected... rain showers."
Man, You monster! Now I'm wet.
Khaka Peu Peu, (laughing maniacally)
Doofenshmirtz, Melanie?
Melanie, That's your tape dispenser.
Doofenshmirtz, Mela--
Melanie, Paperweight.
Isabella," Oh, no. This is terrible. I'm so glad you're here with me, Phineas. Come on, we can cover the action better from the top of City Hall! (She starts running toward city hall, before she notices Phineas isn’t with her) Phineas?"
Phineas," I'm sorry, Isabella. We can't go with you."
Isabella, You're gonna leave me again?!
Phineas, You're gonna have to trust me. Have I ever let you down?
Isabella," Yes. Like, four times today alone."
Phineas," I'm sorry, Isabella. Maybe one day you'll understand. Come on, Ferb. Let's roll. (He and Ferb head back home)"
Isabella," Phineas, don't you leave me! Phineas!!"
Doofenshmirtz," Melanie, could you come in here--"
Melanie, And that would be a bowl of mints.
Doofenshmirtz, I've got my finger in a bowl of mints?
Melanie," Yes, you do."
Doofenshmirtz," Oh, well, that would explain why there are so many buttons."
Khaka Peu Peu, I guess your superhero turned out to be a chicken beak. (imitating a chicken)
The Beak," Well, which came first, the chicken or the egg? (He shoots Khaka Peu Peu with an egg)"
Khaka Peu Peu," Ugh! Well, I've got a surprise for you too. I'm not alone this time. May I introduce... The Dangiraffe!"
Candace, Busted.
Man," (Gasps) Her name's funny, but not ha-ha funny."
The Beak," Oh, no. He's got Candace. I can't believe it. He actually found out what was important to us."
Khaka Peu Peu," Your move, worm breath."
The Beak," Um, okay, I give up."
Khaka Peu Peu," Then to the death it i-- Wait, what?"
The Beak, You win.
Khaka Peu Peu, Huh? Why?
The Beak," Well, 'cause you've got her."
Khaka Peu Peu, What? The Dangiraffe? You're kidding! She's just my henchman.
Candace," Oh, I do not hench, thank you very much. Dangiraffe is out. Peace."
The Beak, Ba-caw.
Khaka Peu Peu, Wait. How did he get so far away?
Doofenshmirtz," Melanie, do we even have an intercom?"
Melanie, We do not.
Doofenshmirtz," Hey, look, it's The Beak. Awesome! I'm gonna go check it out."
Isabella," Whoa! (She falls off City Hall and screams, barely grabbing onto the edge of the building) Help!"
The Beak," Oh, no! Isabella!"
Khaka Peu Peu," And that's not all, do-gooder. Watch as I destroy the very symbol of good days everywhere!"
Isabella," Beak, save me!"
Khaka Peu Peu," Uh-oh, two problems, one Beak."
Isabella, I can't hold on! Aah!
Phineas, Gotcha!
Isabella, Phineas! But what happened to The Beak?
Khaka Peu Peu," Come back here, you!"
Isabella," Thanks for coming back, Phineas."
Phineas," No problem. Ah, gotta go. (He runs and jumps off of the edge of the building)"
Isabella, (gasps before running over)
