characterName,line
Becky," Hey, Vanessa! How was your summer?"
Vanessa," Oh, the basic. Pretty cool when I was at my mom's and okay when I was at my dad's. Did you know in July, he actually removed all the blue from all the paintings at the museum? All the blue!"
Lacie," Omigosh, I totally saw that! Picasso's whole Blue Period is just beige now."
Vanessa, Yep. That was my dad.
Johnny, Sigh.
Vanessa," Hi, Johnny."
Lacie, It looks like he didn't take your breaking up very well.
Johnny, (offscreen) Sigh.
Vanessa," It wasn't like we were going out that long, Johnny!"
Johnny," Just take the dissection tray and use its wax foundation to cradle my broken heart, Vanessa!"
Male Student 1," Let it go, bro."
Vanessa, And to think I wanted to come back to school for a sense of normalcy.
Principal Lang," Good morning, people. As you know, there have been some staff changes. If you'll sit down, I will introduce you to your new science teacher..."
Doofenshmirtz, Dr. Heinz Doofenshmirtz!
Lacie, What?
Danny Jacob, ♪ He was the king of evil science ♪
Laura Dickinson, ♪ Now he's turning over a brand new leaf ♪
Danny and Laura, ♪ Now he's got a second chance ♪
Doofenshmirtz," ♪ Oh, we're gonna have a ball ♪"
"Doofenshmirtz, Danny Jacob and Laura Dickinson", ♪ Doof 101! ♪
Principal Lang, Dr. Doofenshmirtz is here on a trial basis.
Doofenshmirtz," Yeah, no, we already had the trial. The judge gave me a choice of doing hard time or community service. So, here I am, ready to impart upon these young, sponge-like minds all my vast knowledge of evil sci—I-I mean science. That's right. Regular old science. No evil at all. In fact, I've crossed out the word ""Evil"" whenever it appears in my old textbooks. So, this should be a piece of cake. (to Vanessa) Hi, sweetie-kins! (Vanessa slams her head on her desk.) Thank you, Principal Lang. I can take it from here."
Principal Lang," Just so you know, Heinz, I've got my eye on you. I miss nothing."
Doofenshmirtz," And nice to see you, too! (to the class) Y'know, we knew each other long ago, but that's a story for another time. I'm Dr. Doofenshmirtz. (writing on the blackboard) D-O-O-F-E..."
Vanessa," Dad, come here. (she grabs him out of the classroom)"
Doofenshmirtz, Uh... (pops back into the frame) ...enshmirtz!
Vanessa," Dad, what are you doing here?"
Doofenshmirtz, Isn't this great? More father-daughter time!
Vanessa," No, not at my school! Really?"
Johnny, So you're Vanessa's dad? I'm Johnny.
