characterName,line
Baljeet," Another week's allowance replacing wedgied underwear. If I had anything left, I would invest in the company."
Buford," (runs into the store and gives Baljeet a wedgie) Wedgie time! Thanks for savin' my place in line, nerd!"
Baljeet," (annoyed) Buford, how did you find me?"
Buford," Let's just say the initials are G, P, and S."
Grocer, Next!
Buford," (handing up his items) A pack of Tuff Gum, and this cheese grater."
Baljeet, What is the cheese grater for?
Buford, You'll see.
Grocer, $4.86. Paper or plastic?
Buford," Plastic. Pay the man, propeller-head."
Baljeet," (growls) That is it! I can put up with noogies, wedgies, wet willies, and even the fact that you apparently have placed a tracking device on, or inside, my person, but I will not tolerate your ignorant decision to take plastic over paper! From this moment on, I am no longer your nerd!! (storms out)"
Buford," Aaah, fine! I was feeling creatively stifled by you anyway! (at grocer) And you! You just cost me a perfectly good nerd! Maybe I'll make you my new nerd."
Grocer, 'Wow. Your pressure tactics are quite developed for a youngster.
Buford," Yes. Yes, they are. But some people...don't APPRECIATE THAT!"
Grocer, Y-you may be the most intimidating person I-I've ever met.
Buford, You better believe it!
Doofenshmirtz, (pops up from behind a nearby stand)
Grocer, You could probably bully the entire Tri-State Area!
Doofenshmirtz, (excitedly) I'm getting tingly!
Baljeet," ♪ Oh, free! I am so free ♪"
Phineas," Hey, Baljeet. You're just in time for what we want to do today. Where's Buford?"
Baljeet, Who cares? I am finally free to live my own life! I feel like I can do anything! Like...climb a mountain!
Phineas, Great! Let's put that energy to work building our next--
Baljeet," No, I mean literally climb an actual mountain! Danville Mountain!"
Phineas," Ferb, I know what we're gonna do today. Hey, where's Perry?"
Major Monogram," Good morning, Agent P. We've just received some intel that Doof has hired an assistant. Some muscle, if you will. He must be up to something big. You know, I once put in a request for some muscle. Got Carl."
Carl, And how many attacks since I came on board?
Major Monogram," Well, none, but, would it kill you to at least look the part? You look like a preschool crossing guard."
Carl," No need to be hurtful, sir."
Major Monogram," Good luck, Agent P."
Buford," I can see I'll be helping you take over the Tri-State Area; would afford me many new bullying opportunities. But what's with the back-story, dude? I mean, who needs a special reason to boss people around?"
Doofenshmirtz, I never thought of it like that. We'll get started as soon as I pick up some fresh lab coats. These have got scorch marks all over them.
Buford," (starts pushing people out of line) Out of my way, melonheads! Move it, or never use it!"
Doofenshmirtz," Wow, this kid's always on the clock!"
