characterName,line
Buford," Aw nuts, I'm standing on Baljeet's shoulders and I still can't see anything!"
Baljeet, This is not how it works!
Phineas, Relax everyone. Ferb and I have devised a solution. Hop on.
Candace Candy Gertrude Flynn, Phineas and Ferb! And their friends! With technology that's slightly more advanced than what we have today. Mom!
Baljeet, You are doing it again!
Buford, It helps my arches!
Phineas," Look guys! It's Regent Monogram, and that girl must be... Princess Isabella Garcia-Shapiro!"
Princess Isabella Garcia-Shapiro, Regent Monogram? When can I meet some of the local children?
Francis Regent Monogram," Princess, I'm afraid it's just not safe for you out in the wide world what with Doofus Khan on the loose."
Princess Isabella Garcia-Shapiro, Doofus Khan! He has been a plague on our land for far too long!
Francis Regent Monogram, I promise once his forces have been defeated we'll throw you the biggest party money can buy. Of course it won't cost you anything because you're a hereditary monarch.
Candace Candy Gertrude Flynn," Mom, wait till you see what Phineas and Ferb and their friends have done now! Look!"
Lawrence Flynn-Fletcher," Look, acrobats!"
Linda Flynn-Fletcher, Acrobats? I love acrobats.
Candace Candy Gertrude Flynn," No, Mom, over..."
Lawrence Flynn-Fletcher," (gasps) Oh no, Doofus Khan's warriors!"
Buford, He's going after the royal... thingy!
Baljeet, It is called a jou.
Francis Regent Monogram, See this is exactly what I was... The Princess!!
Phineas," Buford, get us down there! Quick!"
Francis Regent Monogram, The Princess! The Princess! Doofus Khan why that impertinent... (Gets hit by a taunting scroll) A taunting scroll? How uncouth!
General Carl," Should I order the final attack, sir?"
Francis Regent Monogram," No, no, General Carl. A full-scale attack now would put the Princess at risk. Oh, if only Master Perry had not given up the way of the warrior and gone to live a contemplative life on the Unclimbable Mountain of Unclimbableness, he could retrieve the Princess. Oh, if only someone could reach him and tell him of our plight!"
Phineas," Hey guys, We know what we're gonna do today!"
Princess Isabella Garcia-Shapiro," Doofus Khan, (budges free from the grip of two warriors) Regent Monogram will have your head!"
Doofus Khan," Regent Monogram will never attack as long as I have his Princess. Which should buy me all the time I need to complete my secret weapon and take over the Ten-Province area!? Meanwhile, I'm putting you in the penthouse dungeon. You'll love the view. Of course I've planted booby traps all along the way and I alone know how to avoid them.(He gets hit by a giant shoe) Heh. Must have forgot that one. (A step opens up and he notices a hammer) Oops! (The hammer shoots a laser at him) Oh, that's right. (The step opens again) You're supposed to skip this step. (He screams as he falls into a step. He gets burnt, and gets chomped on by piranhas) Everything's under control, but-- (The step opens once again and gets hit by a boxing glove) Testing the system-- (Various booby traps are activated as the camera pans to the top of the stairs) Hey, hey, it works. (Gets caught by a bear trap) Anyway, here you are. (Takes out a set of keys and tries the keys to open the door) You'll have a nice rack to sleep on and some rats to keep you company. (Opens the door)So while your here, enjoy your stay. Ta-ta Princess! (Slaps the door) I'll see you-- (Stairs turn into a chute)"
Phineas," There it is, The Unclimbable Mountain of Unclimbableness."
Buford, Ya know what I hate about The Unclimbable Mountain of Unclimbableness? Just to get there you have to cross the Uncrossable River of Uncrossableness.
Baljeet, Who named all these things?
Buford," That guy over there, The Redundant Scribe of Redundantness."
The Redundant Scribe of Redundantness, Hi there! Greetings!
Phineas, Okay. (The Redundant Scribe of Redundantness continues talking in the background) Ferb do we have anything for uncrossable rivers? (Ferb pulls out a grappling hook that looks like a crossbow)
Candace, What are they up to now?
Buford," Oh, that'll do. (He and Baljeet get on the carriage)"
Candace, (Growls)
Baljeet," Look, a Chinese eviscerating fish. Though I suppose here in China we just call them eviscerating fish. (Candace starts swinging across the rope)"
Candace, (Mocking Baljeet) Oh but here we just call them evilscerating... (Candace screams and falls into the river)
Buford, So how do we get up The Unclimbable Mountain of Unclimbableness?
