characterName,line
,Scene opens up with camera zooming into the backyard.
Phineas Flynn," So Ferb, what should we do today? I mean, besides giving Perry a bath."
Phineas Flynn,"What is that wonderful noise? Awesome. Ferb, I know what we're gonna do today!"
Candace Flynn," Oh, I have got to take a new picture of myself for my blog. I didn't realize mine is already a week old."
Candace Flynn,What are you doing to Mom's car?!
Phineas, We tricked it out!
Candace, You don't even know how to drive.
Phineas," Well, duh. That's why Ferb built this remote."
Candace," Oh, you are so busted. Mom! Mom! Mom! Um, where's Mom?"
Phineas, She's playing bridge at Mrs. Garcia-Shapiro's.
Ferb, [Slams hood]
Candace, They won't get away with it this time.
Vivian Garcia-Shapiro," Oh Candace, dear. Bubela, how good to see you. What a coincidence. Do you know your mom is here?"
Candace," Mmm mmm. Yeah, I do, Mrs. Garcia-Shapiro. I need to talk to her if you don't mind."
Vivian, Oy Vey. Look how tall you are now. You must've grown a couple of inches since the last time I've saw you.
Candace," That was last week, Mrs. Garcia-Shapiro."
Vivian," Well your mom's inside, dear. Where are your braces? I thought you were wearing braces."
Candace, Yeah. MOM! MOM! MOM!
Linda," What is it, Candace?"
Candace, You have got to see what Phineas and Ferb are doing!
Phineas," Hey, Ferb. What's the red button for?"
Candace, MOM!
Linda, What is it? What do you want me to see?
Candace, Look!
Phineas, Hi Mom!
Linda," Hi, boys! [At Candace] Now, if that's all, I'll just be getting back to the game."
Phineas, Good thing we've beefed up the suspension.
Phineas,Woah! What else can it do?
Isabella Garcia-Shapiro, Hi Phineas.
Phineas," Oh, hi, Isabella."
Isabella, Whatcha doin'?
Phineas, We're entering The Swamp Oil 500 today.
Isabella, Aren't you gonna need a pit crew?
Phineas, Do you know a pit crew?
Isabella," Well, I know a few people who work well together."
Phineas," Great! Your hired! See you at the track. [At Ferb] Hey Ferb, where's Perry?"
Major Monogram," Good morning, Agent P. The evil Dr. Doofenshmirtz is up to his old tricks. For reasons completely unknown, he's purchased a giant airship, or Blimp. As the kids say. Your mission is to find out why, and if necessary, put a stop to it."
