characterName,line
Lawrence," (To three songbirds) Look at that, my fine feathered friends! (He mounts his handiwork onto the tree trunk) Not a bad bit of work, even if I do say so myself. Just wait till you see the hidden surprise. (He pushes a red button on the front of the bird house, which bears the words 'home tweet home'. Its walls spring outward, revealing various miniature items including a fountain and a spiral staircase) Oh, nothing? Not even a sausage? No matter. (He pushes the button once again and the birdhouse folds back to its normal state) Wait until Linda and the kids see it. It'll blow their tiny minds. Well, not their tiny minds, that's not fair."
Announcer, You're watching the UNcovery Channel. We now return to Rrrrr?
Narrator," (The camera shifts to the boys who are watching the television show intently) Many believe that in the 1950s, a UFO crash landed in Roswell, New Mexico, but the scientists had no idea what the advanced technology was or how it worked. To find out, they used a process called reverse engineering. By closely examining the individual parts, they were able to build their own craft and figure out what it does, and how it does what it does. Way to go, reverse engineering! The reverse engineering craze reached its zenith in 1982 when new wave band Zanzibar released their smash reverse engineering-related hit, ""What Do It Do?"""
Band Member," ♪ ...Do do, do do do... ♪"
Phineas," Cool! Hey, where's Perry?"
Major Monogram," Hey, Carl, where's Agent P?"
Carl," Oh, he came in early today, sir."
Major Monogram," He did? Heh. Well, good for him. Well, I guess we're done. I'm going home."
Carl," Me, too?"
Major Monogram," No, not you."
Doofenshmirtz," Ha! Close, but no... Cigar! See, Perry the Platypus, my new jet rocket skiff has more hidden traps than... (Snaps fingers) Um, uh—What's something with a lot of hidden traps? Huh, wow, I felt so confident going into that sentence. Man, okay. Anyway, you might be wondering why I got such an early start on my evil scheme today. You see, my dating life has been a seemingly endless series of disappointments. It all started at a drive-in movie."
Radio Announcer," You were listening to: ""That's Wings, You Turkey"" by King of Loud. And here's a new one from Zanzibar: ""What Do It Do?"""
Doofenshmirtz, (voiceover) And I never saw her again.
Doofenshmirtz," Oddly enough, she did become a pop star later! I'm still struggling with the whole Tri-State Area thing, but y'know, the dream is alive. (walking to the other side) Anyway, they recently reopened that drive-in, dredging up all these unpleasant memories for me. So, naturally, I built this. (He gets trapped, and trips, causing the huge device to fall off the rocket-powered jet skiff.) Oh, really?! Really?!!"
Candace," Okay, Mom, I've gotta get to Stacy's! Love ya! Bye! Oop! (sees the device) Mom Mom! Mom!! C'mere! Look what Phineas and Ferb made in the front yard! Quick!"
