characterName,line
Vanessa," Dad, I need a car. I can't keep riding on the back of your scooter every time I go someplace. It's totally embarrassing."
Biker," Hey, sweetheart. How'd you like to take a ride on a real bike?"
Doofenshmirtz, She's sixteen!
Baby alien," (giggles) Oh, yeah!"
Doofenshmirtz," You know, ever since I installed the Away-inator on my helmet, driving is fun again!"
Phineas," Hey, Ferb, check this out. (looking at a map) The Super-Duper Megastore is the largest supplier of everything in the Tri-State Area. Heh. I know what we're gonna do today!"
Candace," Well, I'm gonna buy Jeremy a gift. It's the anniversary of the very first time Jeremy and I went to Slushy Burger. He spilled a cheese dog on me and mustard got all over the place. He was so sweet."
Stacy, Hmm. Tough one. I don't think they make a card for that.
Phineas," So Mom, what are you gonna get at the store?"
Linda, I need a 25 pound tub of mayonnaise and 80 pounds of potatoes to make potato salad for the bridge club.
Phineas, (Puts away his map) Wow. That's a lot of potato salad.
Linda, (Parks the car) Remember to meet me back at the car in three hours. (Everyone leaves the car)
Phineas," Wow, think of it, Ferb. Fifty-two million, six-hundred thirty-seven thousand square acres of unbridled consumerism all under one roof."
Ferb, (Wolf whistles)
Phineas, You can whistle that again.
Ferb, (Wolf whistles)
Linda," (While walking him to the Park Your Pooch department on a leash) And you get to go to the pet-sitter's, Perry."
Doofenshmirtz," (takes off his helmet) If you want a car, (Vanessa takes off her helmet) you're going to have to prove to me that you're responsible, that you can do things by yourself."
Vanessa, How could I do that when I'm always on the back of your scooter?
Doofenshmirtz," (Walks into the superstore) It's a conundrum, isn't it?"
Major Monogram," (talking from a screen set into the bone) Psst. Agent P. Agent P. (Perry puts on his fedora) Down here. (Camera zooms into the bone) It's the new dog bone communicator. Pretty clever, huh?"
Carl," I thought of it, Agent P."
Major Monogram," Carl, I'm trying to use the bone. (to Perry) Anyway, Agent P, we've learned that Dr. Doofenshmirtz is shopping for parts to build another one of his outlandish devices. Put a tail on him."
Man, You look fabulous!
Vanessa, So I've got to find some way to prove to you I'm responsible. There must be an easier way to earn a car.
Doofenshmirtz, You know what they say about taking the easy way.
Vanessa, What do they say?
Doofenshmirtz," Well, I could tell you, but that would be taking the easy way, and you know what they say about that. Ooh, look! Pizzazium Infinionite!"
Vanessa, What's that?
Film Speaker," You've heard of hydrogen. You may know boron. But of all the elements on the periodic table, none is more fascinating and less abundant than Pizzazium Infinionite. Pizzazium Infinionite was first discovered by fortune hunters fifty years ago in the year 1894. No one is really sure what it does, but look to the future for hover vehicles powered by Pizzazium Infinionite, in the world of tomorrow!"
Doofenshmirtz, See? That's what it is.
Vanessa, Where did you get the...
Doofenshmirtz, It's gone! Someone took the last one!
Baljeet, What luck! Pizzazzium Infinionite! That science prize is as good as mine!
Buford, So why am I here again?
