characterName,line
Phineas," Hey, Mom. Whatcha doin'?"
Linda," Hey, boys. I'm just working on my junk sculpture for the Modern Installations by Moms charity auction."
Phineas, Cool! Seen Dad?
Linda," Oh, he headed out for that speaking engagement of his."
Phineas," Aw, we're gonna shoot darts and we thought he might want to play around."
Linda, Maybe next time.
Candace, What a racket! Those guys are so busted.
Candace,I can't believe Mom isn't hearing this.
Linda," Wow, I've really got a knack for this modern art stuff. I need to go get more materials! (drops the blowtorch; runs off)"
Candace," So, mid-crime, huh?"
Candace,They'll be back.
Isabella," Hey, Phineas. Whatcha doin'?"
Phineas," Oh, hey, Isabella! We're playing giant darts!"
Isabella, (flirtatiously) I bet you'll get a bulls-eye.
Phineas, (obliviously) Sure. Maybe not on the first try. It's all about little adjustments. And Buford and Baljeet are manning the target across town.
Baljeet, Tell me again how you are helping?
Buford, (lounging on a beach chair) I'm supervisin'!
Phineas," All right, here we go! Elevation, 33 degrees. Three, two, one..."
Isabella, Have fun!
Linda," Hi, Isabella."
Isabella," Hi, Mrs. Flynn-Fletcher."
Phineas," With our current velocity and wind resistance, we should be nearing the target in no time."
Phineas, Whoops! Better retract the launch mechanism.
Lawrence," Let's see, where to. Ah, yes. 9019, Palindrome Road."
Lawrence," Oh! That was close. (rights the car back up) Whoops! Dropped my address. (picks up the paper) Well, (places paper on the sun visor) 6106, Palindrome Road, here I come!"
Baljeet, Phineas and Ferb at ten o'clock!
Phineas, Oops. Outer ring. We'll try again.
Buford," Zero. Write that down, Baljeet."
Baljeet," Oh, yes, by all means, I do not want to forget to add zero later."
Phineas," Hey, I meant to ask you earlier. Where's Perry?"
Major Monogram," Good morning, Agent P. Our sources tell us that the members of L.O.V.E.M.U.F.F.I.N.,"
Major Monogram,"the League Of Villainous Evildoers Maniacally United For Frightening Investments in Naughtiness,"
Major Monogram,"are about to gather to elect their new leader. But we don't know where or how. See if you can gain access, and we'll survey the situation remotely through your wrist communicator."
Candace," (on her cell phone) Mom, you've gotta see what Phineas and Ferb made. I don't know what it is, but it looks horrible."
Linda, I'll be home right after I finish my errands.
Candace, But you gotta come home now before it disappears!
Linda, (imitating static) What's that? You're breaking up! (imitates static)
