characterName,line
Buford," Guys, can you settle an argument for us? Preferably in my favor? If a vegetarian becomes a zombie, would they start eatin' people? (referring to Baljeet) Mr. Smartyunderpants thinks they just keep eatin' vegetables."
Baljeet," But they are, after all, vegetarians."
Phineas," I guess they eat things like heads of lettuce...uh, ears of corn!"
Baljeet, Eye of potato!
Buford, Leg of carrot! (Baljeet looks up questionably) What? Your carrots don't have legs? Where do your parents shop?
Isabella," Hey, guys! What'cha doin'?"
Phineas," Oh, we're just solving the world's problems."
Baljeet, Zombie vegetarianism is a world problem?
Phineas, Not yet. But recycling is. We've gotta lot of leftover material from past inventions and we're tryin' to figure out what to do with it.
Buford, My mom always just throws all the leftovers into a pot and makes a giant casserole. (to Isabella) It's best to just eat first and ask questions later.
Phineas," That's it! We'll use all our leftovers and make an invention casserole! Ferb, I know what we're gonna do today! Hey, where's Perry?"
Male Voice," I'm right here, guys."
Phineas, It's Internet sensation Parry Gripp!
Parry Gripp, How's it goin'?
Phineas," It's goin' well! But, actually, we were lookin' for Perry the Platypus."
Parry Gripp, Oops. (exits) Sorry for the misunderstanding.
Phineas," (to the camera) Internet sensation Parry Gripp, ladies and gentlemen! (to Ferb) So, where's our Perry?"
Linda," (putting a burnt pie on the floor by Perry) Oh, here you go, Perry. (Perry unwillingly sinks his teeth into the pie) I burnt another one. (Shot of Linda as she takes her oven mitts off. She looks rather baggy-eyed.) I guess that's what I get for staying up all night. Unless I get my act together that means plenty more for you, Perry."
Linda,Lawrence Red leather yellow leather red leather yellow leather red leather yellow leather...
Linda," Lawrence, what on Earth are you doing?"
Lawrence," Oh, just a few vocal exercises before my big speech for the committee of the Danville Museum. Would you like a little sneak peek?"
Linda," I'd love to, honey, but I've got quite a lot of baking to do if I wanna make my quota for the Live and Let Pie event."
Advertisement, LIVE AND LET PIE!....for charity.
Linda, Why don't you practice in front of Candace?
Lawrence," Ooh, fine idea. There's nothing teenagers love more than listening to speeches."
Linda," Okay, where was I? (she smells something and opens the oven to reveal smoke) Oh, no!!! (she takes out yet another burnt pie) Well, Perry, looks like you've got yourself another... Uh, where's Perry?"
Parry Gripp, (speaking from the window) Right here!
Linda, Platypus.
Parry Gripp," Oops, didn't mean to intrude. (ducks down)"
Major Monogram," Morning, Agent P. (Perry chatters wearily) Guess whose birthday it is, Agent P? (cut to the monitor showing Monogram wearing a party hat) It's not Carl's. And it's not yours. Okay, okay, it's mine! (blows a noisemaker) Help yourself, Agent P. (a piece of cake with a candle on it emerges from the floor but Perry refuses it) Not a cake person, huh? Oh, well. We've noticed a surge of revenue going to Doofenshmirtz's bank account recently. Get to the bottom of it. Are we ready to sing, Carl?"
Carl," I'm patching in all the agents now, sir. We couldn't afford the rights to that famous birthday song, so the agents and I came up with this. (various O.W.C.A. agents appear on the monitor in separate boxes, Carl blows a pitch pipe) A one, a two, a three."
Carl, ♪ Birth-daaaaaaaaaaay! ♪
Major Monogram, (sniff) That was just beautiful!
Lawrence," (reading) ""Thank you for coming here today to hear my speech on the history of the ancient Ornithorhynchan tribe. (At this point, Candace's eyes begin to become heavy and she tries in vain to stay awake.) The Ornithorhynchans were a platypus-worshipping society known for painting themselves teal-blue and wearing elaborate platypus-themed costumes for their various dances and rituals."""
Candace," (looking at her watch) Oh, you know what? I just remembered some friends asked me to help them form a giant human pyramid and I told them that was, like, the last thing I want to do today, but it turns out I was wrong. So I-I gotta go. (leaves) The speech is great, Dad, (puts her hands on her father's shoulders) but you might want to add some visual aids. Just a little dry."
Lawrence," Hmmm, visual aids. Ah, that's how I can (rolling his r's) sprruce it up a little. Sprrrruce! Sprrrrrruce! Spuuuuuuuuh-ruce! Ha ha ha, ah, very good then."
Doofenshmirtz," Good to see you, Perry the Platypus! But you will be lucky to see anything after y—Oop! Oh! I almost used my final zinger before I even told you my evil plan! Just put it out of your mind. Bzzt! It's gone like...like you've been zapped by a mind zap-inator....zapperinator or something. Hmmm. Anyway, you may be wondering why you're in an ophthalmologist's chair. Well, it seems that I've come into a bit of good fortuuuuune! Some technology of mine is being used to in eye examination equipment..."
Doofenshmirtz," (voiceover) ...and I've been getting royalty checks. The extra money is fine and all, but it really chafes my hide (shot of Doofenshmirtz observing the equipment being used) that something I invented is being used for good! (grumbles)"
