characterName,line
Doofenshmirtz, I can't believe it! Just moments away from finally achieving full control of the Tri-State Area!
Doofenshmirtz,"And I owe it all to you, Perry the Platypus, my trusted butler."
Major Monogram, I won! I won!
Carl, No! Why didn't you listen?! Why?!
Doofenshmirtz," Quiet, you! I will not let you ruin this moment of pure joy!"
Computer, Joy located.
Doofenshmirtz," Oh, my gosh! Everybody, it's Li'l Saul and the Breakingham Palace Crew!"
Li'l Saul," Oy, poi, poi and a deetle, deetle, deetle!"
Doofenshmirtz, (Dancing) This party's gonna be off the hook!
Carl, It's not how it looks!
Linda," (enters the apartment) Uh, I think this is your... hat. I'll just be leaving now."
Linda,"Well, this day couldn't get any weirder."
Linda,"Well, I'm about to be proven wrong. (at Candace) Hi, Candace."
Candace," (In backyard) Mom! Mom! The cheese mountain remains, but the people have fled en masse!"
Linda, (Getting into elevator) What are you talking about? What people?
Narrator, 5 minutes earlier.
Major Monogram," Come back! Wait! High five! Hey, don't leave me hanging!"
Candace, (Talking on phone) Mom! Cheese! Huge! Scary! Home! Now!
Major Monogram, High five!
Candace, What happened to that guy?
Narrator, 15 minutes earlier.
Carl," (Talking to Monogram via wrist communicator) Sir, I think Agent P is working for... Sir? (Sees Monogram about to eat cheese in a contest at Cheesetopia) No! Don't do it! Don't do it!"
Doofenshmirtz," (Snatches Carl's wrist communicator and placing it on the table) We'll have none of that, Mr. Squirrel Man. Besides, you're too late."
Doofenshmirtz,"Ever since Perry the Platypus quit your agency to become my butler, I have been freed up to create my ultimate inator, the Vaporizer-inator! With my mind now clear, I stumbled upon a scientific fact."
Doofenshmirtz,"Every object on Earth, when heated to a certain temperature, evaporates! With this, I'll be able to vaporize things at will, and create all kinds of mayhem! I'm a genius! (At audience) For realsies this time. (At Perry) Now, to your station, Perry the Butler!"
Doofenshmirtz,"Get ready, boys! When this baby powers up, it's gonna get hot in here!"
Carl, (Looking away) Happy place! Happy place!
Doofenshmirtz," Let's find our first target. How about... all the sand at the beach! (Sees that nobody is at the beach.) Wait. Hey, where is everybody?"
Narrator, 25 minutes earlier.
Phineas," Wow! I think this is the biggest turn-out we had all summer. Eh, Buford?"
Buford, Yep. It couldn't get any cheddar than this.
Phineas," Oh, bravo! Bravo!"
Baljeet, How do you keep coming up with them?
Phineas," Showtime, Ferb!"
Crowd, Ooh! Ooh!
Phineas, (At crowd) Cheesetopia is now open!
Phineas," It's like Utopia, with cheese!"
Major Monogram," (In Cheesetopia, looking around.) Cheese? Cheese?"
Isabella, Our cheese eating contest is about to begin!
Major Monogram, Cheese!
Carl," (Via Monogram's wrist communicator) Sir! Oh, why isn't he answering?"
Carl,"Oh, Agent P. If only you had your hat."
Narrator, 20 minutes earlier.
Carl, Shoot!
Linda, That squirrel man dropped his hat. I should return it. I wonder what's he's doing up there.
Carl," Oh, well. I've got to find out what happened to Agent P."
Carl, (gasps; then ducks down)
Carl, (shudders; runs off)
Doofenshmirtz," Oh, and I just sprayed for squirrel men. (Doofenshmirtz activates a trap that Carl runs into.) Well, now, it appears that fate has dumped our mysterious guest like an immense pile of assorted ""cheeses"" onto the ""lawn"" of my evil lab. (pause) Yeah, I know it's a strange metaphor, but I stand by it."
Carl," Oh, Agent P, what have you been up to?"
Narrator, 25 minutes earlier.
