characterName,line
Narrator," The Chronicles of Meap. Starring Lorenzo Lamas as Meap. Episode 38, ""More Than Meaps the Eye""."
Phineas," It's the bottom of the ninth inning, bases are loaded. It all comes down to this final pitch from Ferb the curve Fletcher. And the wind up."
Phineas, And it's a striiiyiiiiyiiike! And the crowd goes wild! (Cheers)
Phineas," Yeah, it looked way outside, but then it was right in the zone. There's a lesson, baseball fans: never judge a book by its cover."
Candace," Boring, dull, stupid, lame, heavy-handed and derivative."
Linda," Oh, thank you for those insightful reviews of books you haven't read."
Candace," Mom, that's why books have covers; to judge them. I mean, why did you choose these books from the library?"
Linda, They looked interesting.
Candace, So...
Linda," Point taken. Okay honey, I'm off to help Dad at the antique store. Oh, hey, here's a package for you."
Candace, My Bango-Ru!
Linda, Your what?
Candace, My Bango-Ru. They're these adorable Japanese characters that are so in right now. Like in a kitschy way. The lead guitarist for The Bettys has one painted on her guitar. Stacy and I designed our own dolls online.
Linda," Well, assuming none of that is teenage code for something I should be worried about as a parent, I'm off."
Candace, Bye Mom. I got to call Stacy!
Stacy, Bango-Ru!!!!
Candace, Bango-Ru!!!
Stacy, I just got my little bunny-bear! It's a cross between a bunny and a bear! You get it? It's the most precious thing.
Candace," I just got mine too. He's a cross between a cow and a frog. I'm calling him ""Señor Frowwg"". He's gonna be the cutest thing, you're just going to..."
Stacy, Candace? What's going on?
Candace, I just discovered why cows and frogs don't date.
Stacy," Well, We'll still have fun at the Bango-Ru Convention today."
Candace," (Sighs) Yeah, I guess."
Phineas," Okay, Ferb, let's see what this bad boy can do. Go long! Pop fly!. (Phineas launches the ball into the sky) Cool! (The baseball hits a spacecraft, which starts falling toward Earth) Oh, here it comes! (Phineas sees the spacecraft) Hey, Ferb I know what we're going to do today. Run for our lives! (The spaceship crashes in their backyard) Whoa, I think we may have just stopped and/or started an alien invasion. I hope he's not too angry, or hungry."
Alien, Meap!
Phineas," Wow, that is cute. Hey, are you okay? We're really sorry about your ship."
Alien, Meap!
Phineas, What's your name?
Alien, Meap!
Phineas, Hi Meap! I'm Phineas and this is Ferb.
Meap, Meap!
Phineas," Whatcha got there? Hey, this must be his father. Don't worry, Meap. We'll fix your ship, and you'll be with your dad in no time."
Candace," Hey Ferb, I know what we're going to do today, Let's get ourselves totally busted by crashing our stupid toy in the backyard."
Phineas," Oh, hi Candace. It isn't a toy. It's a real live alien spaceship!"
Candace," Oh good! Because this isn't a cell phone. It's an inter-galactic little brother buster-izer. Which I'll use on you if you don't clean up this mess. What's with the spaceship anyway? Haven't you guys, you know, been there, done that?"
Phineas," We weren't planning on going into space. But if we did, I'm sure there's still a ton of cool stuff left to do."
Candace," Yeah, well I'm all done with outer space. Never again! I'm going to stick with Earth, where I'm the one in charge of busting people who do things they're not supposed to do."
Candace," Huh? Oh, that is the most adorable thing I've ever seen in my entire life! You guys made a Bango-Ru doll?"
Phineas, That's Meap.
Meap, Meap!
Candace, He talks?
Phineas," Well, more than Ferb, but ""Meap"" is pretty much the only thing he says."
Candace," Well you and your little Bango-robot better not show up at the convention and make me look bad. (She turns around and steps on a baseball launcher, launching a ball into somebody's window) ...That's strike one."
Phineas," Okay Ferb, let's fix us an alien spaceship."
Meap, Meap!
Phineas," Where do you want to start? Hey Ferb, have you seen Perry?"
Meap, Meap!
Meap, Meap!
Meap, Meap!
Major Monogram," Good morning Agent P! I wonder what exciting mission we have for you today. (starts itching his nose) Excuse me, my nose is really itchy. Doofenshmirtz has purchased a lot of carpet, he must be up to something bad. Because he's a bad, bad person... He's this bad. (Holds up his arms to show how bad Doofenshmirtz is. He starts to laugh) I can't do this. Carl was doing my arms. See? (Turns around to show Agent P) Oh, too funny, anyway, stop Doofenshmirtz with the carpet thing."
Phineas," It seems to run on a quantum front loading system. Can the wew system support that? (Ferb gives Phineas a ""thumbs up"") Hang on I'll bring you down."
Isabella, Hi guys! What'cha doin?
