characterName,line
Phineas," So, Ferb your cousins from England are here visiting."
Ferb, (Nods)
Phineas," No, I mean your cousins from England are here visiting."
Lawrence," Look, boys; it's your cousins visiting from England! They're here to see the exhibition football match between Danville and their beloved Snifferton Nostrils."
"Adrian, Lucy, Eliza, Beckham, Beckham, Beckham, Pele, Pele", Ooh! Nose goal!
Lawrence," So, the Nostrils are here in the States?"
Adrian," Yes, they've already landed and they're probably on the team bus even as we speak!"
Jingle Singers, ♪ Nostrils on the bus! ♪
Lawrence," Ha! Fabulous! Anyway, Phineas, this is Uncle Adrian, Ady for short, Aunt Lucy..."
Lucy, Hello!
Lawrence," ...and their kids, Beckham, Beckham, Pele, Beckham, Pele, and Eliza. Well, her middle name is Beckham."
Phineas," Hi, guys!"
Adrian," (Hugs Ferb and tousles his hair) Good heavens, Ferb! What a fine young man you've grown into. (Chuckles) Good to know you, Phineas! I've hear about you all the time."
Lawrence, Oh! So you have reading my newsletter?
Adrian," Oh, heavens no. I read Ferb's blog."
Lawrence," Well, at least you've learned to read."
Adrian, Ouch!
Lawrence, Why don't we go inside and continue our good natured sibling rivalry there.
Adrian," Yes, that way you won't be humiliated in front of the children."
Linda," Oh, sibling rivalry is so attractive."
Lucy, Ady has such a healthy competitive spirit.
Linda," Eliza, honey, why don't you come along. Candace is up in her room."
Beckham (blond)," So cousin Ferb, you've lived in America longer than you lived in England."
Beckham (half-moon glasses)," You haven't gone Yank on us, have you?"
Phineas," Oh, don't worry, guys. Ferb is as British as ever!"
Isabella, Hi guys. Whatcha doin'?
Phineas," Oh, hi, Isabella."
Baljeet," Hello, everyone. I was just cleaning my room and I thought I would return some of the things Ferb lent me. Your cowboy hat, your baseball mitt, your banjo CDs, your American flag unitard, oh, and here is your bald eagle. (Gives all the things in order and when Baljeet says bald eagle, it flies away) Oh, and Phineas, here is your sack."
Phineas, Awesome! Come to papa! (receives the sack)
Beckham (blond)," Oh, yes. Very British."
Buford, What's going on?
Phineas," Oh, it's silly. Ferb's cousins think Ferb has lost his Britishness."
Buford, Ferb's British?
Beckham (blond), Apparently not. I bet you don't even play football anymore.
Buford," You dweebs, that's a soccer ball. This is a football!"
Phineas," Actually, there's no one who loves soccer more than my brother Ferb! Ferb got all of us into playing, and we've gotten pretty good if I do say so myself. But Ferb, he's the real master."
Isabella," Yeah, I once saw Ferb playing an entire game of soccer using a pumpkin! And he didn't even break it! To this day, his motivation for doing so remains shrouded in mystery."
Beckham (blond)," Well, if you are all such crackin' footballers, then we challenge you and your friends to a football match."
Beckham (blond), So what do you say? Playground rules?
Phineas, How about Football X-7 rules?
Beckham (blond), Football X-7? That's only theoretical!
Phineas," Only for another couple of hours, because I know what we're gonna do today. Hey, maybe Perry wants to be on our team."
Beckham (blond), (Walks up to the patch of grass that Perry was on) Who's Perry?
Major Monogram," (Coughs) I apologize, Agent P. I'm a little under the weather today. First, I was convinced that Carl got me sick, you know, that knee-jerk blame Carl thing but then, then we received this, this morning."
Doofenshmirtz," (On speaker) (Coughs) Uh...hello, Major Monogram, this is Heinz, it's 7:45 on Tuesday, I'm really sick. So, I won't be doing evil today. Anyway... (Coughs)"
