characterName,line
Phineas," Now this is a ship. My, she's yar. Is she ready to sail?"
Ferb, She's shipshape in Bristol fashion.
Phineas, What does that mean?
Ferb," What does ""yar"" mean?"
Baljeet, Phineas! Ferb! I need your help!
Phineas," (As he and Ferb pulley themselves down to ground level) Hey, Baljeet. I thought your friend Mishti was visiting from India."
Baljeet, She is. But- she is different now.
Phineas, Different how? Did she turn into a werewolf or something?
Baljeet," No, she is- a girl!"
Phineas, She was probably a girl the whole time.
Baljeet," Let me explain. Four years ago, back in India, we used to have such a good time together."
Young Mishti, Give it to me!
Young Baljeet," No, no, no! Me! Give it to me!"
Young Mishti," No, me, me! (Baljeet shoves her out of the way. She promptly does the same thing to him.) I'm open!"
Phineas, And she never ever showed any kind of sign of werewolfism at all?
Baljeet," If we could just stick to the topic, please. Five minutes and forty-eight seconds ago, back in my home..."
Baljeet's mother, (offscreen) Baljeet! The Patels are here!
Baljeet, Coming! Misht-aah...!
Mishti," Hi, Baljeet!"
Baljeet," So after hiding in the bathroom, I jumped out the window and came over here as quickly as possible. I do not even know how to act in front of a girl! I do not even know what girls like."
Phineas," Hm. Isn't it like ""sugar and spice, and everything nice""?"
Baljeet, That is what they are made of. I do not want to build one. Duh!
Phineas," Y'know, I think what girls really like is romance."
Baljeet, Romance?
Phineas," Yeah, we learned all about it in this movie we watched last night. Dinner, music, candlelight, and all on a romantic cruise over the ocean blue. Lucky for you, we happen to have a ship right here. Ferb, cancel the giant bottle. I know what we're going to do today. Hey, where's Perry?"
Carl," Uh, you're gonna have to pick it up a little, sir. They're starting to boo."
Major Monogram," I've gotta hear, Carl. (A machine starts beeping nearby, signaling Perry's arrival) Oh, he's here!"
Carl," Well, not really sick, sir, I am a little concerned."
Major Monogram, (Overlapping him) What did I say about contradicting me in front of the agents?
Carl," Sorry, sir."
Major Monogram," So, that's pretty much it. You can go, Agent P."
Major Monogram," That's it. Okay, Carl. (Sounds of rock band)"
Baljeet's Mother, Baljeet? Aren't you in the bathroom?
Baljeet, I climbed out the window.
Baljeet's Mother," Oh, I thought it was a..."
Baljeet," Mother, please! May I just speak to Mishti?"
Mishti," Hey, Baljeet. What's up?"
Baljeet, (Clears throat) Um... If you do not already have plans for this upcoming afternoon...
Mishti," Actually, I had plans with you."
Baljeet," Oh, okay! Well, if you are busy..."
Mishti," Oh, no, Baljeet! What did you have in mind?"
Baljeet," Well, some friends of mine have planned... (pulls out brochure and reads it to her) ""an all-inclusive luxury cruise around Danville Harbor""."
Mishti, A boat ride? Cool! I will go get my stuff.
Baljeet," (Still reading the brochure) ""Highlights of the evening will include a romantic candlelit dinner with-""... oh, she is gone."
Candace," I just wish Jeremy was more romantic. You know, like Romeo-and-Juliet romantic, but without all the dying."
Phineas," Ahoy, Candace!"
Candace," Yeah, Stacy, I'm gonna have to call you back. (Pushes another number on speed dial)Hey, Mom."
Linda," (Wearing a salad bowl attached to a pipe on her head, an unknown whirring noise emanating from it) Candace, make it quick. I'm in the middle of something."
Candace, (leaning out her window to see the ship) Phineas and Ferb are leaving on a cruise ship- but I don't even know where they're going!
Linda, (As the whirring noise gets louder) I can hardly hear you. What's this about a ship? Are you at the harbor?
Candace," No, I'm at home! Wait, the harbor! That's where they're going! I'll bust them there."
Lawrence," (As he stops blowing into the pipe attached to the salad bowl on Linda's head, revealing him as the source of the whirring noise) Was that Candace on the phone?"
Linda, Yeah. She probably doesn't know we're in the living room.
Lawrence," So, what do you think? (Starts blowing into the pipe again)"
Linda," (After a beat) You know, you're right. It does kind of sound like the ocean."
Doofenshmirtz," Ah, Perry the Platypus. You like my scale model? (Gestures to a cardboard model he has made of Danville) I even put my own little building in there, look. Look, there it is! (points at the building) Ah, yes, my home. I can still remember the day I bought it. Flashback!"
Doofenshmirtz,"So, what I am going to do is move the light house all the way over here, to the other side of town! (moves his cardboard lighthouse to the other side of the scale model) The boats will follow it, like moths following a...have I already used that, uh...that metaphor? I think I...oh, how about bees going to...whatever bees go to, or flies to...oh, let's just go with the moth thing."
Baljeet," For your safety, Mishti, I invite you to hold on to the rail. It appears to be very clean, which I know is important to you now that you are a girl."
Mishti, Huh?
Phineas," (Waving) Hey, Isabella. What'cha doooin'?"
