characterName,line
Harry the Hyena, Oh? Hee-hee-hee-hee-hee-hee-hee! (grunts) Heh-heh-heh-heh-heh!!
Doofenshmirtz," Oh, no! The mission!"
Doofenshmirtz,Come on!
Major Monogram, These are the stories of the agents of the O.W.C.A. These are the OWCA Files!
Major Monogram,Act I
Harry the Hyena, Huh? Ha ha ha ha ha!
Leader, Huh?
Enemies, Yahhh!!
Perry, (whistles)
Carl," Whoa, whoa, whoa, Agent P, stop right there! Shut it down! Stop the exercise!"
Carl," Agent P, nowhere in the O.W.C.A. training manual does it say, ""Abandon your team and apprehend the suspect by yourself."" You're not a lone wolf anymore. Your team lacks focus and they need your leadership."
Harry, Ha ha ha!
Maggie," Learn to drive, you jerk!"
Carl," Heck, one of your trainees didn't even show up."
Doofenshmirtz," No, no! I'm here! I'm here! (arrives with some rockets) Just a little late! I'm here! Phew! But it's okay, I made this to help."
Carl, You can't shoot that at a suspect! Are you crazy?! It would blow them to smithereens!
Doofenshmirtz, What's the big deal? I blow up all the time.
Carl," Nevertheless, individually, your scores look promising, but there's still a big problem with teamwork."
Doofenshmirtz," Hey, bub, it's just a piece of clipart."
Harry, Hee hee hee hee hee...
Carl," And, Doofenshmirtz, you're lucky you're legally considered an ocelot, or you wouldn't be here at all!"
Doofenshmirtz," Yeah. I'd say that's probably the first time anyone has described my being abandoned by my parents and raised by Central American wildcats as ""lucky""."
Doofenshmirtz, You're gonna be wearing that thing in a second.
Harry, Heh...heh heh heh...
Doofenshmirtz," Besides, I've, I've given up evil."
Carl," Look, if you guys can't pass this training exercise, there's no way you'll complete ""Town Square Riot"", ""Freeway Assault"", or ""Escape the Ancient Ruin"". Agent P, your trainees need to learn how to work together as a team or they're never gonna earn their black hat bands. And, uh, Karen? (takes out a laser pointer and points it at Karen, who is chasing a butterfly) Karen the Cat. Pay attention. Karen, I'm over here."
Karen, Meow.
Carl," Follow the light. That's right. Now, you're going to have to do the entire training exercise again."
OWCA Day-Players, Yay! High five!
Carl," No, I'm not approving overtime. We'll do it without you day-players."
OWCA Day-Players, Awwww...
OWCA Day-Player, Come on. Let's just storm out as if we have somewhere else to go.
Major Monogram," Carl, when you're finished with Agent P's team on the backlot, return to headquarters immediately."
Carl," Sorry, Agent P. Gotta go. (gives Perry the laser pointer and the manual) Carry on. And remember! Teamwork!"
Doofenshmirtz," Uh, can we still use this thing? (He activates the rocket and it blasts into an unknown area.) Heh heh heh. Well, y'know, hopefully that didn't hit anything important."
Napoleon, The dust clears and here we are.
Napoleon (cont'd), OWCA Secret Headquarters.
Wendell, Doesn't look very secret to me.
Napoleon," Be that as it may, today is the day that we will become OWCA's first insect agents."
Wendell, But they never responded to our applications.
Napoleon," Yes, and I can't understand why. We mailed them in on time, right before the year-end deadline."
Major Monogram and Agents," Three, two, one!"
Carl, Happy New Year!
Napoleon," It's possible that our applications have fallen through the cracks. Which is why we are following up with a personal visit. That's how you get noticed, and that's how we will become agents. Imagine fighting international supervillains, traveling to exotic locales."
Wendell," And I'm gonna get all kinds of cool spy stuff, like a jet pack, a tuxedo and scuba fins!"
Wendell," Yeah! That oughta do it! (He turns on his jet pack setting his house on fire and bumping into the ceiling.) Napoleon, I can see your house from here!"
Wendell," How 'bout you, Floyd? What do you want? Uh, a fountain pen that shoots lasers? (gasps) Or a car that shoots fountain pens?"
Floyd, I want a monkey.
Napoleon," Mmm, yes. For whatever twisted reason, you shall acquire your primate."
