characterName,line
Phineas," What to do, what to do?"
Isabella," Hi, guys. What'cha doin'?"
Phineas," Well, that's what we're trying to figure out. Hey, are you Fireside Girls missing any specific accomplishment patches?"
Isabella," Let's see. What's next on the list? (reads a list of patches until she comes to the right one; snaps fingers) ""Rodeo Clown"" patch!"
Baljeet, What does a rodeo clown do?
Buford," They keep the bulls from knockin' you over, like this! (knocks Baljeet over)"
Baljeet," Oh, I can see how that would be helpful."
Phineas," We can build mechanical bulls and have a robot rodeo. Hey, where's Perry?"
Major Monogram," Ah, Agent P. Seems the Tri-State Area's association of evil geniuses, the League Of Villainous Evildoers Maniacally United For Frightening Investments in Naughtiness, is having some sort of huge gathering. All of the other agents have been deployed, but none have reported back. We fear they've been captured. Now, see what you can do, Agent P. (salutes) Monogram out."
Candace, Tiny Cowboy live in concert!
Stacy," Um, Candace? Candace?!"
Candace, Tiny Cowboy is our favorite band ever! AHH!
Stacy, CANDACE! I can't go.
Candace, Wha...?
Stacy, It...it's my mom. She doesn't want me to go to the concert with you.
Candace, What? Doesn't she like me?
Stacy," No, no. She likes you just fine, she just thinks...you're, I don't know, flighty and unfocused from time to time."
Candace," ""Unfocused""? What could possibly give her that... (hears motor whirring) Wait, did... did you hear that? Was that Ferb's band-saw?"
Stacy, Candace?
Candace, Yes?
Stacy, Focus.
Candace," Oh, yeah, right."
Stacy," Mom said if I'm going to a grown-up concert, she wants me to go with someone more...grounded and mature."
Candace, I can be grounded and mature.
Stacy, Really?
Candace," Well, I can certainly fake it long enough to convince your mom. Remember that time I pretended to be Irish for a whole week?"
Stacy," Indeed I do, Miss O'Flynn!"
Candace, We can do this!
Candace/Stacy, AHHHHH!
Judge," Welcome, one and all, to the second annual Inator Creator contest. And now, please welcome last year's winner, Rodney!"
Rodney," Thank you. Feast your eyes, boys. (reveals trophy belt) Ta-daaaa!"
Rodney, Look upon this belt of victory.
Doofenshmirtz," Ooh, I'm taking that puppy home with me, 'cause I'll have a greater Inator this year. Not a greater, it's...I-I'm not gonna break a block of cheese and make nachos for you guys. It's-it's greater in the sense that it's better than it was last year. (pause, walks away) That's what I mean."
Stacy," All right, let's concentrate on your look. Ta-da!"
Candace, (wearing fake glasses) But... they're just a pair of fake glasses.
Stacy, Exactly. Nothing says real focus like fake glasses.
Candace, What's that?
Ferb," (in the background) Cowgirls and cowpokes, welcome to the Flynn-Fletcher Bros' Rodeo!"
Candace, Wait a minute! What's going on out there?
Stacy, Candace?
Candace, They'd better not be... (gasps) Feeling...busting...urge!
Stacy," Easy, girl."
Phineas," Great job on these cowboy hat helmets, Ferb."
Candace, A rodeo?! (dials phone) Got tell Mom!
Stacy, Wait. Following all over yourself to bust your brothers is exactly what makes you look so flighty and unfocused.
Candace, I must repress my basic urges to bust.
Stacy," Repressing basic urges to bust is pretty responsible, isn't it?"
Candace, Is it ever! Look at my mom!
Linda, Cake is a sometimes food. Cake is a sometimes food.
Ferb," All right, cowboys and cowgirls, it's time to get along, little doggy. Or even a short little doggy. I'm here all week. Try the veal!"
Doofenshmirtz," Finally, Perry the Platypus! All the other animal agents were here on time before they got captured. I'm just saying. It's embarrassing. Anyway, join your friends in the inhospitality suite! (tosses Perry into metal container) Ha ha! Oh, and Perry the..."
Rodney," Heinz, stop monologuing with your nemesis and show us that supposed Inator of yours already! (to his cronies) Doofy rented a private room off the convention floor, because he's still working on his! (they laugh)"
Doofenshmirtz," Laugh enough, now, Rodney, but soon, you'll be crying like a...uh, like a...like a...something that's cries."
Rodney, Boo-hoo. Boo-hoo!
