characterName,line
Chorus, ♪ Doo-doo-doo-doo... ♪
Phineas," ♪ Get out your tool case, put on your game face ♪"
Phineas and Chorus," ♪ Let's just get rocking, no time for talking, ♪"
Phineas," ♪ We've got one last day of summer, one more day before school has begun, ♪"
Phineas and Chorus," ♪ One last day in the sun, let's have some serious fun! ♪"
Chorus, ♪ Doo-doo-doo-doo... ♪
Phineas and Chorus," ♪ Every day of summer, we've given a hundred percent ♪"
Baljeet, ♪ But that is not mathematically possible... ♪
Phineas, You know what we mean?
Baljeet," Yes, I understand: hyperbole..."
Chorus," ♪ Doo-doo, doo-doo... ♪"
Phineas," ♪ We set a precedent for entertainment, ♪"
Phineas and Chorus, ♪ Put on your glad rags and pack a lunch bag ♪
Chorus, ♪ (Let's have some serious fun...) ♪
Phineas, ♪ Let's have some serious fun! ♪
Chorus, ♪ (Let's have some serious fun...) ♪
Phineas, ♪ Let's have some serious fun! ♪
Chorus, ♪ (Let's have some serious fun...) ♪
Candace's alarm," (Phineas' voice, while beeping) I know what we're gonna do today! I know what we're gonna do today! I know what we're—"
Phineas, (offscreen) I know what we're gonna do today!
Candace," (growls, gets out of bed, and shouts out the window) And I know what I'm gonna do today! Bust you guys and your friends once and for all! Do your worst or your best. Just make it big and bustable, so I can show Mom!"
Phineas, Wow! That was awfully supportive. And you said Candace wasn't a morning person. (to Ferb)
Candace," (walking towards her bedroom door) This is it, Candace – the last day of summer vacation! Your last chance to bust the brother and their friends!...(steps on a rollerskate)'(steps on a skateboard and rolls down the stairs) ugh! (falls off the skateboard and lands in a wagon, starts rolling around the house) Uh! Why do we have this many (pauses as she rolls behind a wall) wheeled objects lying around the house?"
Linda," (reading the newspaper at the kitchen table) Oooh! Looks like the zoo's got a new tiger habitat. (Lawrence playfully roars at Linda and Candace rolls into the kitchen.) Good morning, Candace."
Candace, (unenthusiastically) Uh-huh. (pauses) And so begins the last day of summer. (wagon is stopped by Perry's dish)
Linda, (getting up with her purse) Which means back to school errands for me and making the most of the day for you. (looking at her watch) Ooh! I better get a move on. Those errands aren't gonna run themselves. (chuckles) They never do! (unenthusiastically) They never do. (leaves)
Phineas," Well, today's a big day, so it's a good thing we're getting an early start!"
Isabella, I don't wanna waste one minute of our last day of summer!
Baljeet, Yipeeeeee! Last day of summer means first day of school! Ha-ha ha! (realizes the disproving looks on everyone else) I mean boo...
Isabella," Seems like only yesterday I walked through that side gate and asked ""Whatcha doin?"" when you were building that rollercoaster for the first time."
Phineas," Since it's our last day of summer, we're thinking a grand finale is in order. Show 'em the blueprints, Ferb."
Baljeet and Isabella, Whoa!
Buford," Eh, could use a little something more. (more blueprint rolls out above the first one) Dere it is, but where's Perry?"
Major Monogram," Oh, good, Agent P, you're here! You're probably wondering about all these pulley things here. (eyes directing to tassel-like pulleys on his left and right) It's just that, with Carl heading to school soon, I'm (pauses) gonna have to learn to run this place all by myself. (grips the pulleys) Anyway, (pulls his left one to make a crudely drawn picture of fall leaves roll down in front of him on the screen) with the seasons about to change, I suspect Doofenshmirtz (a crudely drawn picture of Doofenshmirtz rolls down) will be trying to close out the summer (a crudely drawn picture of a ""bang"" rolls down) with a bang. (all the pictures, with his right pulley, fall to the floor) Great googly moogly! Carl! (his left pulley, still being gripped by Monogram, comes detached and dangles from his left hand.) Oh, that's right: (sadly realizing Carl isn't there) school. (Agent P takes off in his rocket chair.) Keep it together, Francis."
Major Monogram,Act II
Doofenshmirtz," Ow! Okay, I've had enough of you! (to the light)"
