characterName,line
Phineas," Well, Perry, as soon as I send in your photo you'll be a contestant in the Totally Tools spokes-animal contest. (looks at Perry) What do you say boy? Ready to be a spokes-animal?"
Phineas,That's the spirit! (does some typing) And send. (pushes a button on keyboard)
Phineas,Hello?
Phineas,Perry won!
Mandy," Good morning, everyone, and welcome to the Stop the Busting Retreat, a one-day seminar to teach us all to use sisterly restraint. And today, we welcome our newest member, Candace Flynn. Candace, this is Anne, Sunisa and Danielle."
Candace," (waves a hand) Yeah, hi."
Mandy," What we like to do now is a little exercise. We'll start with you, Anne. (clicks a button on a remote) This is your picture of your brother turning your mother's flower bed into a swimming pool. What do you do?"
Anne," Well, being a non-buster, I'll probably go to the mall and get a mani-pedi."
Mandy," Good! (at Candace) See how it's done, Candace? (clicks button again) Think you can do that?"
Candace, Ha! Are you kidding? Just try me.
Mandy," Okay, so, (clicks button for the third time) you see your brothers making a peanut butter and jelly sandwich, You...?"
Candace," Well, being a non-buster, I wouldn't bust them for making a sandwich. But I'd bust them for making a sandwich when it's 5:30 in the afternoon, and we'll all be having supper in a half-hour! They'll ruin their appetites! They are so busted!"
Mandy," Okay, who here can tell me where Candace's approach could use a little improving? (Everyone except Mandy raises their hand) Candace, put your hand down."
Manager," Okay, welcome to Totally Tools. Now, where is that contest-winning platypus of yours? (gasps) Oh, will you look at him. Oh, and he sits up, too! Who says they don't do much? Brilliant! But sitting up isn't enough. He has to say, ""Totally Tools"". (pause) I got nothing. What do you guys think?"
Phineas, How about a hat?
Manager, Brilliant!
Phineas," Ferb, I know we're gonna do today. We're gonna put a hat on Perry. (places a hat on Perry's head)"
Manager," Hang on a minute. Wait, go back two."
Manager," Brilliant! (picks up Perry, now wearing a... fedora) Nothing says Totally Tools like a platypus in a fedora. Boys, he's got a lot of work to do. (hands Perry to Phineas) Get busy!"
Phineas," Come on, Ferb. (runs off with Ferb following him)"
Manager, Those boys are brilliant!
Assistant," Sir, your 10:30 balloon is here."
Manager, Brilliant!
Major Monogram," Mmm, hello?"
Doofenshmirtz," (off-screen) Francis! Hi, it's me, Heinz."
Doofenshmirtz, Have you seen Perry the Platypus?
Major Monogram," Dr. Doofenshmirtz, that information is highly classified and strictly confidential."
Doofenshmirtz, You have no idea where he is.
Major Monogram, Not a clue.
Doofenshmirtz," Okay, thanks!"
Major Monogram," Oh, hey, hang on. Say, what kind of an evil scheme you got going on there today?"
Doofenshmirtz," Well, it isn't so much an evil scheme as much as a childish prank, but I've invented a Mustache-inator! (pause) It gives people big, bushy, ridiculous-looking mustaches. Because, as we all know, there's nothing sillier than a big, bushy... (chuckles nervously) All right, uh, uh... But hey, you know, it looks good on you!"
