characterName,line
Buford, Prepare to feel the wrath of Buford.
Isabella, Don't bring that smack-talk around here. This is my house!
Phineas," Technically, this is our garage."
Ferb, She's on a roll.
Buford, No girl has ever beaten Buford. Watch and learn. It takes a highly trained eye and a quick wrist to...
Isabella," To score like that, Buford?"
Buford, (Recovers from initial shock) Hey! I wasn't ready.
Candace," Stacy, what am I going to do? Jeremy's coming over to take my picture for his photo class."
Stacy," So, what's the...? (notices Candace's hair) Oh!"
Candace," (reveals her hair is messed up) Yeah, you think he'll notice? This is the worst bad hair day ever! I'm officially freaking out! (picks up her cell phone) I'll call and cancel."
Stacy," No, wait! Just wear a hat."
Candace, Yeah! A hat! ..... How's this?
Stacy," Well, your hair looks better."
Candace," Yeah, but the strap is cutting off my... (the hat rips off) I'm gonna need something stronger."
Buford, Alright! This is the tie-breaker.
Isabella, I thought the last two were.
Buford, Nah. It's this one.
Isabella," Tell you what I'm going to do, Buford. I'm going take this ball and I'm going hit into your goal in one shot."
Buford," Oh, is that right?"
Isabella," Absolutely, and you want to know the funny part? There's nothing you can do about it!"
Buford, Bring it!
Buford, (Laughs) You missed.
Isabella, Wait for it.
Candace, What about this?
Isabella," Ain't that how it works, Buford?"
Phineas," Wow. Nice foosing, Isabella."
Isabella, Thanks.
Candace," You guys are making such a racket that I can't focus. I need time to fix my hair. 'Cause when Jeremy gets here, I don't wanna be wearing this stupid--"
Jeremy," Hey, Candace."
Candace," Hello, Jeremy. Ha."
Jeremy, You look sporty.
Candace," Oh, you like it?"
Jeremy," Well, that's perfect. (holds up a camera) The sport shoot."
Buford," Well, that didn't really count, 'cause it's just a dainty little girls' game."
Isabella," It could be the biggest game in the world, and girls could still beat boys. (pauses) Biggest game in the world. Did you get that, Phineas?"
Phineas," Yeah, we're on it. (at Ferb) Ferb, I know what we're gonna do today."
Buford," Great. It's boys against girls. And to give ya a fair shot, I'll even take Shrimpy here."
Baljeet, I am honored.
Buford," So, who's on your team?"
Isabella," Candace, can you be on the girls' team with me?"
Candace," Isabella, I'm a little busy right--"
Jeremy," Perfect. Real action shots. Oh, you'll look great."
Candace," Really? OK, I'm in."
Phineas," Hey, where's Perry?"
Major Monogram," There you are, Agent P. Sorry about the stairs, our elevator maintenance guy is on a corporate retreat with our slide-waxing guy. Anyway, our intelligence tells us that Doofenshmirtz has been shopping around for a show dog. We need you to infiltrate the pet store and uncover his evil plan. Me, I'm goin' home early. It's taco night. Ha-ha."
Phineas, So those are the official rules for the F-Games. Any questions?
Buford, Yeah. Why are they called the F-Games?
Isabella, Yeah.
Candace," Yeah, why is that?"
Phineas," ""F"" for Ferb."
All, (gasp) Ohh.
Baljeet," I, too, have a question. If I miss the third shuttlecock with my rubber chicken, does Buford have to jump over the chokecherry bush before or after the girls finish peeling their tangerines?"
All but Baljeet, After!!
Buford," Aw, man, pay attention. You're embarrassing me."
Phineas," All right, then let's get out there."
Buford," Wow, definitely big."
Phineas," Ooh. Extra points for recycling. The girls' score is now the square root of pi, while the boys still have a crudely drawn picture of a duck. Clearly, it's still anyone's game."
Doofenshmirtz," Yes, I'm looking for a purebred show dog."
Shop owner," Well, we have various award-winning breeds to choose from."
Doofenshmirtz," Ooh, what about him?"
Doofenshimrtz," Oh, he's perfect. Oh, yes. Coochie-coochie-coo. You are Doctor D's precious little puppy, aren't you?"
Shop owner," Sir, I'm not even sure if that's a dog."
Doofenshmirtz," Don't try to wheel and deal with me. I get a big alimony check every month, so money's no object."
Shop owner," Oh; well, in that case, he's ten thousand dollars."
Doofenshmirtz," Oh, coochie-coochie. You are my little coochie-coochie. You are my ticket into the Danville Dog Show, and together, we will make them pay for all I have suffered."
Doofenshmirtz,"Back when I was just a little schtumpel, my father came home with a brand-new spitzenhound puppy that he won in a game of Poke the Goozim With a Stick. (Goozim roars) My father said the dog was like the son he never had and named him Only Son. Only Son became an award-winning show dog, bringing my father fame and fortune, while I was forced to be the lawn gnome. Y-You remember that story, right, with my neighbor, Kenny? I don't have to go through - OK."
Doofenshmirtz,"So, to recap, my entire fragile self-esteem is totally dependent on your performance today at the dog show, but, you know, no pressure."
Doofenshmirtz," And don't worry about your lack of training and experience, because I have an ace in the hole. .... This - the Misbehav-inator. It, uh, well, it does what the name implies. Watch this. (dog yips) Ha-ha-ha. Bad dog! (dog barks) Ah, nothing can stop us now. Hee-hee-hee-hee. (gasps) Aah! Hey, what was all that about?"
Doofenshmirtz," Perry the Platypus? Uh, ha-ha, now I'm very embarrassed about all that ""coochie-coochie-coo"" stuff. Wait, wait. Where are you going? Bring back my Misbehav-inator!"
Phineas, And now for the tiebreaker event. Giant foosball. Get ready to foos.
Buford, This is so my game.
Baljeet, But didn't Isabella beat you at this earlier?
