characterName,line
,EDIT
,SHARE
Phineas, What should we do today? (First slide appears) Build an underwater skate park? Sounds pretty wicked! (Second slide appears) Fly with rocket-powered bat wings? Awesome! (Third slide appears) Teach Perry tricks. (He and Ferb looks at Perry) He's just a platypus. He doesn't do much.
Phineas," Oh, hi, Isabella."
Isabella," Hey, Phineas. You might wanna go check up on Baljeet. I was walking by his house and heard him scream... ""AIIIEEEE!!! I'M DOOMED TO BE AN INCOMPETENT FLUNKEE FOREVER!!! Ever...ever...ever..."" (pause) I added the echo part."
Phineas, Sounds pretty serious.
Phineas, Baljeet! It's Phineas and Ferb. (Opens door to Baljeet's room) Why are all the lights off?
Baljeet, Darkness is a shroud that hides my shame.
Phineas," (Turns on light switch) Hey, buddy, why don't you tell us what's going on."
Baljeet," Because of the 17 summer school classes I am taking, I qualified for the science fair. So I decided to design this."
Phineas, (Takes blueprint; he and Ferb holds it up) A portal to Mars? Cool!
Baljeet," No, not cool. (Grabs blueprint; rolls it up) When I showed my teacher, he said..."
Male Teacher, A portal to Mars? And what does it do?
Baljeet," Well, without over-complicating things, it's a portal to Mars. You step through it and you're on Mars."
Male Teacher," Well, this is very...creative. But, unless you can build a working model, the best I can give you is..."
Baljeet, An A-minus?! That would be the worst grade of my life!
Phineas, Why don't you just build one?
Baljeet," I am not mechanically inclined like the two of you. To truly understand my predicament, I feel it will be best expressed in a song. (Claps hands twice)"
Baljeet, ♪ From the mountains of the Himalayas ♪
"Phineas, Ferb, Baljeet", ♪ Puréed! (X2) ♪
Phineas, ♪ I know what we are going to do today! ♪
Baljeet," ♪ Good! With your mechanical inclinations, ♪"
Phineas," ♪ Wait, something just occurred to me! ♪"
Baljeet, Did you have him when you came over?
Major Monogram," Oh, uh...Agent P. (Clears throat) It appears that Doofenshmirtz has made some rather unusual purchases. Chicken wire, three metric tons of baking soda and lederhosen. Those leather bib-front shorts that make you look like a walking cuckoo clock? (Pauses) Man, he is one sick puppy."
Phineas, You're all set for the science fair tomorrow.
Baljeet," Inside I am thanking you a thousand times, even though on the outside I remain quite frugal."
Phineas," Wow, Baljeet, you're already set up."
Baljeet," (With a wide smile ""frozen"" on his face) I have been here since midnight waiting for everyone! I can't stop smiling! I have got cramps in my cheeks."
Phineas," Here, let me help you. There you go, buddy"
Baljeet," Ahh. Now I'll just hang out and ""be cool"" till my teacher gets here. (Wide smile appears on his face) Uh-oh, it is happening again!"
Candace," Oh, yeah, Jeremy, no one makes a corn dog like you."
Jeremy," Oh, hi, Candace. Nice binoculars."
Candace," (Chuckling nervously) Yep. Yep, they definitely are working. I--I just bought these for my dad and was just...uh, you know, making sure that they work, and they sure do. You can see really far away or really up close. (Notices poster on counter) ""Help wanted""?"
Jeremy, Yeah! You should apply. We could work together.
Candace, You mean side by side?
Wendy," Hi, there. I'm really really motivated! Really really positive! Really really high-energy! And would like to apply for the job."
Candace," Excuse me, I'd also like to apply for the job."
Manager," Ladies, I'm afraid I only have one opening. How about a competition to see who gets the job?"
Wendy," Sounds like a great idea to me. (At Candace) Good luck. (Extends hand; quickly takes it away) Ooh, too slow. I think I'll call you Molasses."
Candace," Molasses. Well, I think I'll call you something...slower than molasses, that's for sure."
Candace," This isn't part of the competition, is it?"
Doofenshmirtz," Oh, Perry the Platypus, welcome to my truck of doom. (Stops truck; Pushes a button)"
