characterName,line
Roger," And now, ladies and gentlemen, it is with great pride that I announce the winner of this year's annual ""Mayor For A Day"" essay contest. For her brilliant essay entitled ""Why My Little Brothers Should Be Busted"", I relinquish my office as mayor for the day to Candace Flynn!"
Lawrence," Oh, bravo! Bravissimo!"
Phineas," Way to go, sis!"
Roger," Miss Flynn has found the perfect metaphor for our troubled times. In this day and age, it is all of our responsibility to ""bust"" the ""little brothers"" of corporate greed to the ""mom"" of fiscal responsibility."
Person from the audience," Hooray for ""busting little brothers"" being a perfect metaphor for our times!"
Linda," Oh, that's great. I've been rushing home all summer long for a metaphor."
Roger," Candace Flynn has that true, good ol' pioneering spirit represented by the founding men and woman who built this city using only what the land provided."
Person from the audience, Hooray for building things without the tools and technology we take for granted today!
Linda, Let's hope the city survives.
Phineas," Building things without tools and technology? Hmm. Ferb, I know what we're gonna do today."
Roger, I give you Candace Flynn.
Candace," Uh, I think we should bust my brothers. Yes, um... when I was the queen of Mars, I..."
Roger," All righty, then. Let's get you to your office. Candace Flynn, everybody!"
Phineas, Looks like Candace has a full day. And so do we. Let's bounce.
Roger," And here we are. Oh, look at that. You get the big chair. And you get your own nameplate and a bowl of mints. Ooh! Picture op! Great! Melanie, I'm off to my appointment. You make sure the new mayor has everything she needs. Miss Flynn, you are in charge."
Candace," In charge, huh? Time to make some new laws."
Melanie, You realize this is just a temporary position for show? You don't really have the power to...
Candace," So, as a mayor, I officially give you the rest of the week off."
Melanie," Well, that's really cute, but..."
Candace, With pay.
Melanie," Melanie is out, peace!"
Candace," Hey Stacy, how'd you like to be the assistant to the mayor?"
Stacy, Coolness. At your service.
Candace, At last. Candace Flynn is in charge.
Isabella, What'cha doin'?
Phineas," We're going to build an authentic pioneer town in our own backyard. And we're only gonna use Dad's antique collection of pioneer tools to do it. That's the spirit, Ferb. Hey, where's Perry?"
Major Monogram," Morning, Agent P. Uh, sorry we have to meet here at the agency sauna. It's just that if we don't use it at least three times a month, we lose our privileges. Anyway, it's our old friend Doofenshmirtz again. He's been researching both theoretical physics and golf fashion. Sounds like an unholy combination. So we're sending you in undercover to stop him. Good luck, Agent P. Agent W! Ha ha! Didn't see you there. How's the old blow hole?"
Phineas, Let's get authentic.
Candace," Okay, Stacy. Let's get busy. I have a city to run. (walks out the door) The task force recruits are looking pretty good. Wait a minute. New law: I'm the one one who can wear that color!"
Stacy, Duly noted.
Candace, (cuts somewhere else) New law: everything should be pretty. (cuts somewhere else) New law: free makeovers for the mayor.
Stacy," Good one, Miss Mayor."
Candace," New law: today is ""Free Clothing For The Mayor Day""! I'll take that! And I'll take that! And I'll take that! And I'll take that! And..."
Candace, (keeps making laws) New law! New law! New law!
Stacy," Well, Looks like you've left your mark on Danville."
Candace, What?
Stacy," I said, it looks like you've left your mark on..."
Candace, What?
Stacy, I've said...
Candace," Hold on a sec, Stace. Can we kill the music, please?"
Stacy," Oh, brother, I busted my pencil."
Candace," Brother? Busted? I just realized. I, like so many other elected officials, have forgotten the very promises I made that got me into office in the first place! That's it! I'm gonna bust my brothers!"
Doofenshmirtz," (on phone) Yes, Mother, I know I promised that I'd spend some quality time with my brother, but, golf? Really? I mean... No, I am not a big baby! I, uh, I am not! Oh, there he is now. Goodbye, Mother. (hangs up)"
Roger," Hello, brother dear. Sorry we're late. Couldn't be helped. You know how it is. Traffic was terrible and I've already wasted half a morning not caring at all about being punctual for our golf game. Oh, and this is my caddy, Katie."
Katie, (giggles)
Doofenshmirtz," Hey...hey, where's my caddy?"
Perry, (chatters)
Doofenshmirtz," Say, you're not my regular caddy."
Roger," Oh, lighten up, Heinz. You know what they say, ""You can't be tee'd off once you've teed-off."" Heh-heh-heh. That was very funny."
Doofenshmirtz, What? Who says that?
Roger," You know, ""They."" (points over to his left) Those guys over there."
Roger," Creepy, huh? I've been trying to ditch those guys all day."
Doofenshmirtz, (to Perry) Are you sure we haven't met before? You look so familiar. Something about your platypus-like beak. Hmmm. Can't quite put my finger on it.
Phineas," Well, we're almost done. All we gotta do now is get rid of those cattle wrestlers."
Lucha Wrestler, Tag me in! Tag me in!
