characterName,line
Meap," (in a hunky accent) It was good getting down around town with my main man, Phineas and Ferb."
Phineas," I think those translation sideburns are really working for you, Meap."
Meap, Rock n' roll! (takes sideburns off) Meap!
Phineas," Later, Meap!"
Isabella," Hey Phineas, what'cha doin'?"
Phineas," Oh, you missed it. We were just talking with Meap in the galactic web."
Baljeet, What is that flashing on your screen?
Phineas," Hmm...I don't know. Let's open it up, Ferb."
Morg," Hi, my name is Morg. Have you ever wished that you could pop off to another planet, on the other side of the galaxy for a quick visit? Well, now you can! With Mind Share Vacations! Mmm! You and your friends can trade places, with me and my friends, for the interplanetary vacation, of a lifetime!"
Phineas, That sounds like fun.
Morg," Imagine, relaxing in a hot rock by the pools, and then surrounded by beautiful newts! Or splork through the tubeworm forest, of put wishum foomf! Woohoo! Hmm! Here's how it works. Your mind comes to lodge in his head, and his mind goes to stay in yours. Only your mind makes the trip, mmm. All you have to do, is build this highly sophisticated device, and be on your way to priiiii...a mind share vacation of a lifetime!"
Phineas," Ferb, I think I know what we're gonna do today."
Baljeet, It sounded like he almost said we were on our way to Perry.
Buford," Ha ha ha. Hey, where is Perry?"
Major Monogram," Morning, Agent P. We have intelligence that Doofenshmirtz may have taken up Square Dancing. He cannot be allowed to use one of our beloved American traditions for his evil purposes! So get out there and make sure he do-si-do...sen't do that, I guess."
Phineas," There, finished. Well, that was easier than I thought. Let's fire this bad boy up!"
Phineas," Brace yourselves for fun, because we're going on a Mind Share Vacation!"
Baljeet, Did it work?
Phineas, I think it did.
Buford," Hey, wait a second. (Ferb rolls the backdrop up) Where the heck are we?"
Baljeet," Ohhhh, prison. We were on our way to prison."
Isabella, That's what he almost said.
Morg," Hmm! Our escape plan worked perfectly! We are now free to ransack this planet! Everyone, celebration noises!"
Morg," Okay, that's enough!"
Ferb, It appears as though we've been transported into some sort of...inter-galactic hoosegow.
Buford, I was framed!
Phineas, (holding a sauce can) I'm afraid we've been duped into aiding in the escape of some rather brilliant galactic prisoners. And they did it with this little gadget --
Isabella," Phineas, that's you!"
Morg," That's right losers, mmm! We pulled the old switcheroo! In case you chumps have any ideas about coming back, we're setting the device on our end to self-destruct! In one hour!"
Alien in Buford's body, Why are we waiting an hour to destroy it?
Alien in Baljeet's body, Have you no sense of drama?
Morg," Sayonara, suckers! Mmm!"
Buford, Ain't that the squirts.
Isabella," Well, look on the bright side! (pause) I got nothing."
Buford," Hey, guys, I just realized somethin'! I'm the only fly in a prison full of frogs and lizards!"
Baljeet, Luckily I do not think anyone else has noticed.
Inmate 1," (offscreen) You're mine, flyboy!"
Inmate 2, (offscreen) Fresh fly!
Inmate 3, (offscreen) We're gonna get you!
Baljeet," Well, it was nice knowing you."
Phineas," I think I figured out how we can reverse this thing. We'll be back in our own bodies in no time, barring any unforeseen— (alarm blares) What's that?"
Warden," Out of your cells, ladies! Surprise inspection! Cell number 12, don't make me come down there! Morg! What are you and your misfits up to this time? What's that? (pointing to the device in the cell)"
Phineas," Oh, uh—"
