characterName,line
Doofenshmirtz," No, No, No! I've been good! Don't put me in your gundersack! Not the gundersack! Ahhhhhhhhh! The Kinderlumper!"
Doofenshmirtz, That's it! Der Kinderlumper!
Candace," So, what do you think?"
Stacy," I think you look like you just fell off a turnip truck, and then got run over by a rutabaga truck."
Candace," Yeah yeah, real funny. This is the official rutabaga regalia for the 100th Running of the Chinchillas from Danville to Badger Town. By wearing this it will entice the chinchillas to follow me the Princess!"
Stacy," So yeah, I get it. It's a huge honor and everything. But come on Candace, why do you really want to be Rutabaga Princess?"
Candace, I get to start the Running of the Chinchillas!
Stacy, Yeah...
Candace," Mom, Dad, and everyone in Danville will be waiting in Badger Town to see me cross the finish line!"
Stacy, Yeah...
Candace, I get to be on TV!
Stacy, That's the reason!
Candace," Stacy, this is my first step on my way to stardom and as my best friend, you'll be famous by association."
Stacy, That's my favorite kind of famous!
Phineas, (Off-screen.) Candace!
Candace," What is it, Phineas?"
Phineas, Look at the cool vehicles we made for you for the Running of the Chinchillas! Baljeet has grown a new super street of bio engineer rutabaga!
Baljeet, I simply spliced the genetic code of a rutabaga and a giant redwood.
Buford, Aaaaannnnd?
Baljeet, And fennel.
Buford, I want it to smell like licorice!
Candace," You're not getting me into one of those things! I'm not showin' up for my TV debut lookin' like a complete weirdo! (to Stacy) What? I said, ""Complete"". (to the gang) And now, I must leave. My public awaits."
Stacy," Yeah, and I must go be famous by association."
Phineas," And to think, we knew Stacy before she was famous by association."
Linda, Dah! I'm supposed to be in Badgertown! (she runs off leaving the still-on vacuum behind her. We hear an inexplicable cat scream in the background.)
Major Monogram," Morning, Agent P. I was just doing a little handicapping for this year's Running of the Chinchillas. Think I'm going to box Dryer's Dust with Squeaky Toy."
Carl, (also holding a racing forum and a pen) And I'm taking Gerbil Bait to win.
Major Monogram," You're daft, Carl! (to Perry) Anyway, rumor has it that Doofenshmirtz plans to attend the ceremony. Odds are he's up to something evil. Better look into it, Agent P. (Perry zips away) Hmmm...Gerbil Bait. Heh, talk about your long shots. (He looks to his right) Dangit, Carl!"
Reporter," Good morning, everyone. I'm Mike van Hatofapilgrim here in Danville for the 100th Annual Running of the Chinchillas, (walking up to Candace and Stacy) and with us today is this year's Rutabaga Princess. And what's your name, young lady?"
Candace, I'm Candace Flynn.
Stacy, (pushing Candace aside) And I'm famous by association!
Mike," That's great. (to the camera) Well, there ya have it. A good day for rutabagas, chinchillas, and self-promoting sycophantism."
Candace," Ahem. Citizens of Danville, it is now time for your princess....me....to start the Running of the Chinchillas! I now summon my tuber troubadour!"
Irving," I will now play the traditional chinchilla fanfare. (He takes a deep breath and plays a very out of tune fanfare. He inhales again, while Candace swipes the horn away revealing he's simply musically exhaling.) What? But—Huh? (Candace throws the horn away.) I see. Not a music lover. (He holds up a purple pillow with a rutabaga on it) My Princess?"
Candace," I will now take a bite of the ceremonial rutabaga. (She sinks her teeth into the rutabaga, but then promptly spits it into her other hand.)"
Irving, And now I most humbly take my leave. (He leaves) Princess.
Candace," You do that, Sputnik. Chinchillas, let the running begin!"
Mike," Well, there they go! And now, the Running of the Chinchillas is underway! And now, back to you in the studio."
Cameraman, There's no one in the studio. It's Sunday.
Mike, Really? How'm I supposed to do a live broadcast when no one is in the studio?
Cameraman, We're not live. We're taping this.
Mike, (sighs) Fine.
Stacy," Candace, here, let me get your train. (Holds onto Candace's cape, then hears a loud squeak) Oh, omigosh, sorry!"
Candace," I don't know, Stacy. This is harder than I thought. (another loud squeak) Oh, sorry!"
Stacy," Maybe if we ran in front of them, it'd be a little easier."
Candace," Okay, now onward to Badgertown!"
Stacy," Oh, omigosh, sorry!"
Doofenshmirtz," That should do it. (Perry emerges from the black hole while Doof's butt flap goes down.) Excellent. (turns around) Perry the Platypus? (looks at his butt flap) Oh. (he buttons it) Sorry you had to see that. It's just that...this one button. Anyway, you are just in time to witness as I activate the Kinderlumperinator and transform myself into a real live Kinderlumper! (Perry looks at Doofenshmirtz confused) What? Don't tell me you've never heard of the Kinderlumper. (Perry simply shrugs) Y'know...uh...gigantic troll with sharp teeth and nose like a broom handle, he grabs children, puts 'em in a gundersack if they...You never heard of this? My mother used to sing me this lovely song about it right before I went to bed. And it goes a little something like this. (He claps his hands twice. The lights go out. He claps twice again to reveal he is now dressed like Cab Calloway in front of a jazz band and does some of Cabby's signature walks.)"
Doofenshmirtz, ♪ The Kinderlumper's probably gonna get ya ♪
Doofenshmirtz," So anyway, I got this actual-sized Kinderlumper costume (climbing inside the suit) and I'm gonna shoot myself with the Kinderlumperinator to make me gigantic and trollish so, ya know, it will fit. Then I will go to scare my brother, Roger, so badly that he is certain to relinquish control of the Tri-State Area to me! Well, to the Kinderlumper, actually, but when the ray wears off, I'll be me again and I'll already be in control. Stand back, Perry the Platypus. Prepare to do some beholding! (He claps twice again, activating the Kinderlumperinator. Perry jumps up to him) Oh! Knock it off, you crazy platy— (The inator zaps both of them, transforming Doofenshmirtz into an exact likeness of the Kinderlumper, while Perry transforms into a rather giant hairy bearded platypus-type monster) It worked! Hee hee hee hee hee hee! (He claps twice accidentally activating the inator again, which shoots through the black hole and out the building.)"
Candace," Y'know, Stacy? This is fun. I could get used to this princess thing. (The blue ray zaps all of the chinchillas making them into giant beasts. Stacy screams first followed by Candace. They flee past a news van. The chinchilla beasts follow them, tipping the van over. Mike and the cameraman open the doors and emerge from the van.)"
Mike, Did you see that? Call in Chopper 4! This is the biggest story of my career! (He jumps out of the van) Let's get some!
Cameraman," Oh, why did I ever opt for work release?"
Doofenshmirtz," Seriously, Perry the Platypus, is it really necessary to destroy everything? (Perry jumps off the destroyed inator and chatters. Doofenshmirtz backs away leading Perry onto a giant black ""X"" in the middle of the room) N-nn-n-n-now, now, that's a good trollish gigantic platypus. (Doofenshmirtz claps twice activating a giant cage that drops on Perry) Ha! Let that be a lesson to you: Never stand on a big cartoony ""X""! And now, I've a little appointment to keep with the mayor. (Doof exits laughing. Perry chatters)"
Phineas, Everyone have your signs and foam fingers ready to cheer Candace on?
Baljeet, (showing his foam finger) Ready!
Buford, (showing he ate his finger) Ready!
