characterName,line
Phineas," Well, Ferb, we can cross that one off our bucket list."
Buford," Hey, guys! What'cha doin'?"
Phineas," Uh, I think the bigger question is: What are you doing, Buford?"
Buford, I'm filling in for Isabella while she visitin' her grandparents in New Mexico.
Baljeet," The dress was all his idea, though."
Buford," Hey, I got the legs for it. (takes off wig) Ah, New Mexico. My great grandfather once saw something mysterious in New Mexico..."
Buford," (voiceover) There he was, happily plying his trade, cowpunching."
Buford, (continuing) It was a dangerous in profession.
Buford's grandfather, Darn tootin'!
Buford," And then one day, he saw it."
Buford's grandfather, What the Sam Hill?!? Huh?!?
Buford, It was the elusive Chapricobra.
Phineas, The what?
Baljeet," Based on his extensive history of malapropisms, I would say that he is talking about the Chupacabra, the Latin American goat sucker, that is said to haunt the deserts of Mexico and South-Western America."
Phineas," That's just a myth. Like the Lake Nose Monster, and Klimpaloon, the magical old timey bathing suit that lives in the Himalayas."
Baljeet," Umm, have you not proven those things to be true?"
Phineas," So we have. (to Ferb) Ferb, I know, what we're gonna do today. We're gonna search for an elusive creature that tends to slip away unse -- Hey! Where's Perry?"
Carl," I-Is this thing on? I want to thank you all for taking some time outta your busy schedules to attend our compulsory O.W.C.A. Animal Sensitive Seminar. However, if you currently are an animal, you may be excused to your missions."
Major Monogram," What -- what -- what? They get to go? What is this, Pick On the Higher Species Day?"
Major Monogram," What? Humans are a higher species, everybody knows that!"
Carl," And...that's why you're here today, sir."
Phineas," Gentlemen and gentlemen, we present to you the Chupa-Copter!"
Buford and Baljeet, Wow! Right on! Etcetera.
Phineas," Alright, everyone! Take your seats and buckle up! We're off to New Mexico to find the elusive Chupacabra!"
Baljeet, But what are we going to use as bait?
Buford," Oh, I got that handled. (He picks up an Isabella suit.) Check it out! It's reversible! (He turns the suit inside out) Tada! A goat costume!"
Phineas," Alright, then! Let's start trackin' us a chupacabra!"
Computer," Searching chupacabra traits: Rooting, sniffing, long neck, desert dwelling."
Phineas," Ferb, let's light this candle!"
Candace, Look! Everything in my wardrobe is jinxed!
Stacy, Jinxed?
Candace," Uh-huh. I was wearing this one when the boys made a giant gelatin monster. I was wearing this one when the boys split me into like 50 mes. And this one is from the whole Meap thing. And this one... Well, I just spilled grape juice on it. (Indistinct) But still..."
Computer, Begin analysis. Rooting.
Candace, (gets out a perfume bottle) Ooh. Je Bust Number 12. (she sprays some on herself)
Computer, Sniffing.
Candace, I guess I could wear this tonight.
Computer, Long neck. (The picture zooms out.) Non-desert dwelling. Not chupacabra.
Candace, Wait. Somebody's judging me. (she looks outside the window. The chopper flies away) Phineas and Ferb! And your friends! All you guys are Extremely SO BUSTED MUCH TROUBLE!...For something!
Doofenshmirtz," Well, hello, Perry the Platypus. You like the new Bi-plane? Pretty sweet huh? Uh, I got it off the internet. (Perry gets trapped under a hair drying machine) Don't worry about your hat; the heat is really good for the felt. Look what I invented... (pours a tonic on a mannequin which regrows its hair he chopped off) It grows your hair back. Got it in all the stores, but it's not selling it like I thought of it. That is why it got a catchy name: Get Back Hair."
