characterName,line
Mad scientist," You know what we're going to do today, Talbo? It's time to test...THE TELEPORT! (Flips a switch, causing the teleports to activate. Talbo teleports to the one to the right, only get to singed.) Eureka! Now I can teleport myself anywhere in the world!"
Talbo," Wouldn't you have to take one of those teleport things there first? Oh, but then you'd already be there. It kinda renders the whole thing redundant, doesn't it?"
Mad scientist," Do you want me to remove your tongue again, Talbo?"
Phineas," Cool! (turns off TV with the remote) I know what we can do today, Ferb. (chuckles while Ferb covers his mouth with his hands) No, not the tongue thing. The teleporter."
Linda," (off screen) Hey, boys."
Phineas," Hey, Mom. Ferb and I are gonna build a teleport device."
Linda," Oh, thank you! I wish to teleport to where my earrings are. I've lost them."
Phineas, The dangly smoky topaz or the hoops?
Linda, Hoops.
Phineas," Oh, she must be wearing the blue dress. We'll keep an eye out for 'em. (at Ferb) Come on, Ferb. We're burnin' daylight."
Phineas," Teleports completed! .... Hey, where's Perry?"
Candace, (sniffs) (record scratch) Ew!
Candace,You're not supposed to be here.
Candace,I told Phineas and Ferb to keep you outta my room. (kicks the bedroom door open as she's holding Perry) I'm gonna give them a piece of my mind.
Candace, Mom! Do you know where Phineas and Ferb are?
Linda," They're in the garage, honey."
Candace," Oh, by the way, Jeremy's gonna be here soon. Please try not to embarrass me in front of him again."
Linda," What do you mean, again?"
Candace, Remember my fifth-grade graduation with the inflatable–
Linda," Oh, that's right. My bad."
Phineas, This is a glorious day for mankind. Ready with the camera so we can document it?
Phineas, Cheese!
Candace, How...many...times...have I told you to keep Perry out of my room?! (notices the teleports) What are those?
Phineas," Teleports. Pretty cool, huh?"
Candace," You guys are so bus – Aah! (trips on a controller, disappears through one teleport, and appears from the other)"
Phineas, Cool. It worked. (suddenly looks concerned) Candace? Are you OK?
Candace/Perry," (pointing at her brothers) Wait a second. How you guys get so big? (gasps) And why is my hand green? (takes a pink mirror from a nearby box) AHHHHHHH!!! I'M AN UGLY, SMELLY PLATYPUS!!! I'm a platypus! I'm a platypus! I'm a platypus! I'm a platypus!"
Phineas, (talking over) Amazing. You and Perry going through the teleport at the same time must have switched your brains.
Candace/Perry," Oh, you think? You guys better change me back now or I'll... Wait...JEREMY'S GONNA BE HERE SOON!"
Phineas," Not a problem, sis. We'll just put you both through the teleporter again. Hey, where's Perry? Uh, I-I mean Candace. I mean Perry in Candace's body."
Phineas," I wonder where he scampered off to. Any ideas, Ferb?"
Isabella, What'cha dooooin'?
Phineas," Hey, Isabella. We built a teleportation device and accidentally switched Candace and Perry's brains."
Isabella, Really? That's so cool!
Candace/Perry, You wouldn't think it was so cool if you smelled like this.
Phineas, We're looking for Perry so we can switch them back to normal. Wanna help?
Isabella, You betcha.
Major Monogram," (off screen) Carl! How many times have I told you, lift the seat when you're done."
Carl, (off screen) Sorry!
Major Monogram," Oh, there you... (Realizes what he saw) Uh-oh. Carl, I think we have a breach of security."
Carl," (off screen) What do you mean, sir?"
Major Monogram, There's a teenage girl in here.
Carl, A teenage girl?
Major Monogram," Agent P, brilliant disguise!"
Carl, Man! I thought it was a real girl. (walks away in disappointment)
