characterName,line
Phineas," Wow! Looks great, Dad!"
Lawrence," Thank you, boys."
Phineas," Come on, Ferb! We have work to do!"
Candace," (walking in the background carrying her costume) Nice costume, Dad! See ya after the party!"
Lawrence," Oh, yes, you have fun at the castle party tonight. (putting the mask on his head) If you need anything, your mother and I will be here scaring the sugar out of the little trick or treaters."
Linda," Well, how do I look, dear? (Lawrence makes gorilla sounds and bangs his hands on his chest.) Oh, no, a gorilla!"
Major Monogram," Okay, Agent P, who do I look like? Huh, whadaya think? (Perry simply stares) C'mon! Carmen Miranda! Y'know, you really should watch more old movies."
Carl," (entering, also dressed as Carmen Miranda) Sir, I found your dosimeter. It was—What are you doing?!"
Major Monogram," Great googly moogly! Is that what I look like?! Wow, suddenly I feel ridiculous. Nevermind, Carl, you can have it."
Carl, (exiting) Sheesh.
Major Monogram," Moving right along: Sorry you have to work on Halloween, but just get out there and see what Doof has planned. I'd give you more information, but, obviously, I've got to find a new costume. Thanks a lot, Carl!"
Monty," (on phone) Well, hello, Vanessa."
Vanessa," Hey, Monty, what are you up to?"
Monty, I'm just doing a little freelance for my dad. What's up?
Vanessa," I happen to be throwing the biggest, baddest, Halloweeniest bash ever! It's tonight and I think you should come."
Monty," A costume party? Hey, that means we can actually be seen in public together and no one will know."
Vanessa, That's the plan! I'm checking out my Queen of the Vampires costume even as we speak.
Monty, Oooh...
Vanessa, It's pretty cute.
Monty," Great, I'll be there! I'll be dressed as the Scarlet Pimpernel."
Vanessa, The Scarlet what?
Monty," You know, he wears a big red hat with a feather in it. You should watch more old movies."
Vanessa," Well, you know, it's a little known fact that vampire queens love Pumpernels."
Monty, Pimpernel.
Vanessa," Yeah, whatever, OWCA boy."
Monty, See ya tonight.
Monty," Sorry, Agent M. You're on your own from here on out."
Agent M, Ohhhh....
Doofenshmirtz," Oh, goody, trick or treaters."
Trick or Treaters, Trick or treat!
Doofenshmirtz," Okay, lessee, what do we have here? Class dunce with a fake scar, and you must be the Princess of Meatland...and...uh, oh, uh, Upset Rooster Head. And what are you supposed to be, a kid in a sheet? (The ""kid in the sheet"" takes off the sheet to reveal:) A platypus in a sheet? (He puts on the fedora) Perry the Platypus in a sheet?! Do I -- well, uh, that's perfect! Wait, wait, I was hoping you would— (Perry twists Doofenshmirtz's arm) Ow!! Whoa whoa whoa whoa, I'm being sincere! There's no trap, no inator, just come over here, you gotta see this. It was delivered today. (They walk to the balcony to reveal a castle turret outside.) I had to sign for it and everything! (Cut to outside to reveal a rather ancient castle next to the D.E.I. building.) It's a real castle with...with a moat! Who delivers a moat?! How'd they even get that on the plane? It's from my Great Aunt Henrietta Hawkenschpit. She left it to me in her will. L-Listen to this. (reading the will) ""To Heinz Doofenshmirtz, You are my only nephew, except for Roger and I hated him."" See? See why I liked her? ""Therefore, I leave you my castle and hidden inside is a very large treasure!"" Huh? (puts on reading glasses) And look! There's a little treasure map with clues! Wanna help me? (no response) Oh, come on! It'll be fun! Take off your secret agent hat just for tonight and put on your adventure hat! (Perry takes off his fedora and puts on a similar looking fedora.) That's my guy! Treasure ho! This is gonna be fun!"
Vanessa," (offscreen) Welcome to my castle party! Here's a mask. Lacie, wow, great costume!"
Lacie, This is a...costume party?
Knight, Sir Grant of the Goth Table has arrived.
Vanessa," You look great, Sir Grant. (gives him a mask) Dragons beware!"
Candace, (also dressed as a vampire queen) Vanessa?
Vanessa, Candace!
Candace," Whoops! I guess your party's gonna have two vampire queens! What are the chances, right?"
Stacy, (leaves) I'm gonna go change.
Candace, How did you ever pull this off?
Vanessa," Well, my dad gave me permission to use his castle and then all I had to do was call the best party planners in town."
Phineas," Ferb, you go get the 4:40 junction box hooked up behind the riser, and I'll check up on the pumpkin crudities."
Candace," Et tu, Vanessa?"
Vanessa," I had to. This is a big night for me, my boyfriend's coming. Oh, here he is right now."
