characterName,line
Phineas, (gasps)
Isabella, Whatcha doin'?
Phineas," Oh, hi, Isabella. We were just building a polymer de-stabilizer for the binding catalyst of the—"
Isabella," That's great, Phineas. Listen, uh, there's something I wanna tell you."
Phineas, Okay.
Isabella," Uh, it's about this patch."
Phineas," Oh, it's one of your accomplishment patches."
Isabella," Yeah, but...it's an Emotional Bravery Patch that I can only earn by walking up to somebody I—"
Ferb, (clears his throat offscreen)
Phineas," Nice, Ferb! You found the new power supply!"
Isabella," Um, Phineas? I, uh—"
Buford," Hey, what's shakin', bacon?"
Baljeet, You do realize that bacon does not shake.
Buford, Sir Francis Bacon?
Baljeet, I stand corrected.
Phineas, We're building a rubberization ray to give our skin rubber-like qualities. C'mon! We'll show you!
Isabella," (sighs, to herself) So you see, Phineas, I can only earn the patch by walking up to someone I care about and telling them face-to-face that I've got a huge crush on you."
Phineas, Remember how much fun it was to bounce around the world on a rubber ball?
Baljeet, If not a bit nauseating.
Buford, That was the fun part!
Phineas," So, how awesome would it be to actually be a rubber ball?"
Buford, I'm in! Can we shoot Perry with it and bounce him around the backyard like a plat-a-ball?
Phineas," Um, no. But where is Perry?"
Major Monogram," Ah, Agent P, I see you found the new central air conditioning entrance."
Perry, (Chatters angrily)
Major Monogram," What? Oh, the hot tub. Purely therapeutic. The bubbles work wonders on a bad back. (The bubbles stop) Carl!"
Carl," (exhales) I'm a little lightheaded, sir. Can I take a break?"
Major Monogram, What am I not paying you for?!
Carl," Yes, sir. (inhales)"
Major Monogram," Anyhoo, today's the unveiling of Danville's new water tower. Mayor Doofenshmirtz is going to be dedicating it tonight at his press conference. We're fairly certain that Doof'll attempt to disrupt the event in some way. Not only is it high profile, but, since it's right next door to Doofenshmirtz Evil Incorporated, it's also extremely convenient. So get out there and stop him from doing whatever it is he is gonna... (the bubbles stop again) Carl! Bubbles!"
Carl," (offscreen) Yes, sir. (groans and faints)"
Major Monogram, Fine. You've got five minutes.
Major Monogram,Act II
Candace," (offscreen) Ooh, Stacy, the new issue of Blasé Teen is out."
Candace," You should see the models in these spreads. So indifferent. So uninterested. So cool! (puts magazine back on rack) I wonder if you and I will ever be this cool. What are you doing, Stacy?"
Stacy," I'm trying to hook up this super-high-def-intelligent-multi-format-entertainment-DVR system. I wanna keep the DVD and the VCR but I don't think there are enough holes. I mean, there's also a pretty serious clicker situation."
Candace," Well, I'm no help to you there. Talk to you later, Stace. Good luck. (hangs up and looks at the magazine again) I wish I knew a girl like this so I could hang out and absorb her coolness. (She puts the magazine down to see Vanessa making the same pose as the model in the magazine.) (gasps) Vanessa! Hey, Vanessa! Vanessa! Hey! Hey!"
Vanessa," Oh, hey, Candace."
Candace," So, uh, doin' some shoppin'? I mean, duh! Of course, you're shopping. You've got the items in the little basket thingy. You placed them in there with the intent to— Stop, Candace."
Vanessa," Yeah, I'm just buyin' some snacks. Some of the girls are coming over later for a movie night. Should be cool."
Candace, (excitedly) Wow! That sounds incredibly awesomely— (indifferently) Yeah. Cool. Whatevs.
Vanessa, You wanna come?
Candace," Y'know, lemme just call my mom. I'd tell her I'd get those squirrels out of the— (Vanessa leaves) Oh, oh, we're going now. (Candace follows her.)"
Doofenshmirtz," Woohoo! Time to boogie, baby! Whoo! Whoo! My hustle's out of muscle but I can still shake my brick house or whatever the kids are calling it these days. (a kitchen timer dings) Norm, get the doonkelberry pie out of the oven, wouldja?"
Norm," You got it, sir!"
Doofenshmirtz," (turns the music off) Vanessa's having some friends over for a little get-together, but I digress. Behold! The Repulse-inator! Whoever I hit with this inator will automatically become repulsive. (pushes the inator closer to the edge of the balcony) And, wouldn't you know it, my brother, Roger, is dedicating a new Danville water tower right below my ledge! Once he's hit by a beam from this baby, he'll become so abominable, so disgusting, so hideous, so noxious, so grotesque, (cut to reveal Doof reading from a thesaurus) so ghastly... Uh, anyway, Roger will become so repulsive that his popularity will plunge and mine will skyrocket by comparison, facilitating moi to take over the entire Tri-State Area! (Perry gives him a look) Don't look at me like that! I gotta good feeling about today! It's gonna happen. The only trouble with it is that this particular inator requires a lot more power than any other inator I've created for some bizarre reason. And, uh, I only have one functioning wall outlet in the lab. (cut to reveal the wall outlet overloaded with electrical wires and things) So, I'm gonna put a lot of strain on that."
Norm," Your pie, sir."
Doofenshmirtz," Thank you, Norm. Owwww!! Ow! This is hot!"
Norm," Oops. Sorry, sir."
Doofenshmirtz, Did that just come right out of the oven?
Norm," (offscreen) Well, my hands are metal."
Doofenshmirtz," Well, now, mine are bacon, apparently. (shakes his hands) Look, I'm shakin' bacon! You like that? It's a callback to something I didn't even hear! In your face, logic!"
Norm," Here's a potholder, sir."
Doofenshmirtz," Thank you. (to Perry) I'm gonna take this downstairs to Vanessa. Party on, Perry the Platypus! (he flips the switch and the music and disco lights resume)"
Phineas," Ready, Baljeet?"
Baljeet, Okay! (he gets zapped) Wuh! I still feel the same.
Phineas, Try jumping up and down a little bit.
Buford, Oh oh! Now me! (he gets zapped) Woohoo! Awesome!
Phineas," Me, next! (He gets zapped.) C'mon, Isabella!"
Isabella, Hit me with your bounce shot! (She gets zapped.)
Phineas, All right!
Gretchen," (to Adyson) Isabella said she'd be here, so she'll be here."
Holly," I bet you all the muffins that wherever she is, it has somethin' to do with Phineas."
Isabella, Girls! (taps again)
Isabella," Hi, Gretch!"
Gretchen, Where've you been?
Isabella, I was over at Phineas' house and was rubberized by a machine they built.
Gretchen, Holly gets the muffins!
Isabella," Look, you know that Emotional Bravery Patch I was all set to earn?"
Gretchen, Yeah.
Isabella," Well, I'm totally blowing it! I feel strong when I walk up to Phineas, but as soon as I open my mouth, I completely choke!"
Gretchen," Oh, Isabella, you're overthinking it!"
Gretchen," ♪ You better jump right to it, ♪"
Gretchen and the Fireside Girls, ♪ You've been waitin' all summer ♪
Gretchen, ♪ You've gotta step right up ♪
Gretchen and the Fireside Girls, ♪ This isn't the time ♪
Ginger," ♪ Why you waiting, Isabella? ♪"
Fireside Girls, ♪ So it makes us somewhat frantic. ♪
Gretchen," ♪ Go on and get it, ♪"
Ginger, ♪ You can earn a new patch. ♪
Fireside Girls," ♪ All summer long, ♪"
Isabella," You're right! I should tell Phineas how I feel! Later, girls! Gotta bounce! (jumps out the window and bounces back up) Literally!"
Vanessa, So I thought we could watch this foreign art film I found. Le Coeur Noir De Douleur et de la Tristesse Douce.
Dana, Is that the one that's the neo-realistic portrayal of women's angst?
Heather," No, that's the other one. This one is about ennui."
Candace, Don't know if I've seen that one. Is it animated?
Lacie," So, Janice..."
Candace, Candace.
Lacie, Nice black nail polish. And only on one finger? Rad.
Candace," Oh, it's actually a bruise. (chuckles) I slammed it in a drawer. Yeah, I think it's probably gonna fall off soon."
Birgitte, Did you download the new Young Apparatus album?
Lacie," No way. They're sellouts. I'm only listening to Coffin Shadows now. They're so independent, they pay you to download their songs."
Candace, Hmm. Coffin Shadows? I've never heard of them.
Lacie, New skirt?
Birgitte," Yeah, I turned it inside out, ripped it in half and then sewed it back together."
Lacie, Get your brother to drive over it a few times. It really weathers it.
Candace, (chuckles) Wow! You guys know everything.
Doofenshmirtz," Hello, ladies! I'm here with homemade doonkelberry pie!"
Vanessa," Dad, I thought you were going to stay upstairs! I've got the snacks covered."
Doofenshmirtz," But, pookie, I thought you loved the doonkel-boonkel."
Vanessa," (takes the pie) Yes, I do love it and thank you, but (closes the door on him) please, Dad."
Doofenshmirtz, A-Are you watchin' foreign films?
Vanessa, Dad!
Doofenshmirtz, Maybe-Maybe I could join you guys for a lively discussion.
Vanessa," Goodbye, Dad."
Doofenshmirtz," Y'know, I-I-I-I can't stay anyway. As we speak, my nemesis is upstairs trying to work free from a trap that... So even if...if you wanted me to stay, I, uh... (she shuts the door on him) Bye."
Candace," Stacy, this is amazing! I'm at an actual party with cool older girls! They know everything! They're so AHHHH! They're awesome! You've gotta get over here."
Stacy," Candace, I am so proud of myself! I think I totally hooked this thing up! It's incredible! It has picture-in-picture-in-picture! I'll be able to watch a show and then another show inside that show and then the first show again inside that one! And I managed to get it down to one clicker! I'm about to give it a whirl! (She points and clicks, but it turns off and on the TV of a neighbor's house behind her.) Hmm. (The neighbor behind her gets up and sees his TV turn on and off again in frustration.) Okay. Maybe there's still a bug or two to fix."
Doofenshmirtz," Okay, party's over, Perry the Platy—"
Doofenshmirtz," Ow! Oh! Ah, man! Ah! Uh, not to be high-maintenance or anything, but d-do you mind we could fight a little quieter? Uh, the girls are watching a movie and I don't wanna dis— I didn't mean you to walk away. (Perry comes back with pillows.) I mean we could continue to fight. It's just they're so— (Perry whacks him with a pillow) A pillow fight! Perfect! It's violent and quiet! It is on!"
Doofenshmirtz," Aw, come on! Do I get to land one or not? (Perry hits him in the face with a pillow.) I take that as a no? (Perry flings Doof and he hits a wall. Doof spits out some feathers.) Talk about ""down in the mouth"". Get it? It's, uh... Ah, whatever. Meet my friends, (holds up couch cushions) Poly and Ester! (He throws ""Poly"" over at Perry.)"
Doofenshmirtz, (offscreen) Uh-oh! I think it's overheating!
Roger, The dedication—
Doofenshmirtz, Run! It's gonna blow!
Doofenshmirtz," Ha! Trapped ya! You'll fall for anything, Perry the Platypus! (mockingly) ""It's gonna blow!"" (normal voice) As if, as if I would know ahead of time when something's going to—"
Doofenshmirtz," That was purely coincidental. But, hey! I hit Roger! Oh, he's gonna be repulsive now!"
Doof zombie (Roger), (groans)
Doofenshmirtz, (angrily) I get it. Repulsive. I see. That's just the universe making a joke at my expense!
Busty Woman, (gasps) What happened to Mayor Doofenshmirtz?!
Doof zombie (Roger), Lots of me...
Doof zombie (Melanie), Lots of me...
Doof zombies, Lots of me...
Man 1, No no no! Aaaaah!
Doof zombies, Lots of me... Lots of me... Lots of me....
Doof zombies,Act III
Phineas, Woohoo!
Isabella," Phineas! Hey, Phineas, I need to talk to you!"
Phineas, Okay.
Isabella," No, (stops him from bouncing) I really need to talk to you and I'm just gonna jump right to it! The thing about that Emotional Bravery Patch is that I need to tell you..."
Mrs. Feyersied, (offscreen) No! No! No! Get away! Aaah!
Isabella," Mrs. Feyersied? (to Phineas) One second please. (Isabella runs over, lifts up her belt and instantly changes into her Fireside Girl uniform.) Good evening, ma'am. Fireside Girl Isabella Garcia-Shapiro Troop 46231. What's the emergency?"
Mrs. Feyersied, Pharmacists! Pharmacists!!!
Isabella, What does that even mean?
Phineas, What's everybody running from?
Baljeet," Uh, perhaps that?"
Phineas, (offscreen) Irving?
Irving," Hi, guys!"
Baljeet," (offscreen) No, that! Over there!"
Doof zombies, Lots of me... Lots of me...
Buford," Well, that sure wiggles my biscuits."
"Phineas, Buford and Baljeet", Run!!!
Buford, What was that?!
Phineas," It's...some kind of pharmacist! And if he touches you, you turn into a pharmacist, too!"
