characterName,line
Milly, The opening ceremony of the Bee Day festival was awesome!
Holly, It's my favorite part of Bee Awareness Day!
Katie, My favorite part is the B-flat with the F-sharp bass at the end of the song! (They all look at her.) What? It's tradition!
Isabella," Okay, girls, festivities are over. Let's focus on getting our beekeeping patches. It's the only patch that we've ever tried to get and failed. Remember last year?"
Gretchen, (Interrupting Isabella's flashback) Eep! You promised to never flashback on that ever again.
Isabella," Right, right! You're right. (Walks outside to a yard with a bee hive in the middle.) But still, if we don't succeed today, the two strikes and you're out rule kicks in, which means this spot will stay empty on our sashes forever! (Close up on her sash showing an outlined mark, she gasps and sniffles)"
Gretchen," Chill out, Isabella. We've got this. Ready, girls? (She pulls off the top of the hive)"
Fireside Girls, (Gasp) They're gone!
Isabella," Gone? F-f-f-fighting flashforward to potential catastrophe! (Screen ripples, record scratches) Hey, where's Pinky?"
Admiral Acronym," Good afternoon, Agent Pinky. I see you've taken our new handbag conveyor system. (Pinky growls) Carla here has intelled that Poofenplotz has been hatching some sort of bee-related evil scheme. Carla?"
Carla," Yes, it seems that Poofenplotz is researching the use of royal jelly in the bee community. (Beeping) Oh, there's your coffee."
Admiral Acronym," Isn't she a find? She comes from an entire family of unpaid interns. Anyways, see if there is anything to Carla's research, Agent Pinky. Admiral Acronym out."
Isabella, (shrieks) We've gotta find those bees before the sun goes down! But how?
Gretchen," In the guideline for the beekeeping patch, it says that a good beekeeper tries to think like a bee."
Katie, Bzzzzzzzzzzzzzzzzzzzzzzzzzz...
Gretchen, What are you doing?
Katie, I'm thinking like a bee!
Adyson, I know! We can get stung by radioactive bees and gain bee-themed superpowers!
Holly, Um...we don't have access to radioactive bees.
Ginger, (sarcastically) Yeah. That's what's wrong with that plan.
Isabella, But we do have access to Phineas and Ferb. And they have access to a sorbet machine that turned Candace into a fly. They've gotta be able to modify it to turn people into bees.
Katie, Phineas and Ferb have a sorbet machine that turns people into flies?
Isabella," Katie, for crying out loud, look it up on the Internet!"
Poofenplotz, Let's see.
Poofenplotz," Bill, bill, flyer... (gasps and squeals) This must be my acceptance letter into L.O.V.E.M.U.F.F.I.N.! Oh! (she tears the envelope open and takes out the letter and reads it) ""Dear Esmeralda Poofenplotz..."" Oh, that sounds promising!"
Poofenplotz,"We regret to [inform] you that your application for membership has been denied. Based on your past schemes, we have deemed that you're not even close to our standard for admission."
Poofenplotz,"Feel free to re-apply after you've come up with something really evil. At the very least, get yourself a decent lab coat."
Poofenplotz,"Sincerely,"
Poofenplotz,"Heinz Doofenshmirtz"".)"
Poofenplotz," ""We regret to inform you that..."" Oh! Reject me, will they? No matter. (she crumples the paper up) My newest evil scheme is sure to catch the attention of that silly boy's club. (Close up on Pinky in his purse. He barks.) Pinky the Chihuahua! (Pinky jumps out of the purse and growls and barks at his adversary.) Fortunately, I was expecting you. (She pushes a button on a remote and a makeup case pops out of the rug trapping Pinky.) The makeup case doubles as as a trap. (She lifts it up.) Could you hand me that lipstick in there? (Pinky gives her the lipstick.) Thank you."
Phineas," What are friends for, if not to reconfigure a sorbet machine that turns people into flies into a sorbet machine that turns people into bees! Just remember, the effect wears off after a couple of hours. Why don't you come back for our inflatable wading pool party after your patch ceremony?"
Isabella, Of course! Wouldn't miss it!
Phineas," See ya later, then!"
Baljeet, Did you know that bees can communicate with each other through dancing?
Ginger, That's really interesting!
Baljeet, Yes. They do a tail-wagging dance to alert each other to a source of food. (in background) The waggle explains the angle to the destination in relations to the imaginary line between the sun and the door of the hive.
Isabella," Okay, let's see...setting, targets... (she types in the control panel) ""Fireside Girls..."" And that should do it. (She presses a red button.) Here we go."
Baljeet," (looks away from Ginger) In a minute. (Turns around) So to continue, the figure eight and... (Notices Ginger has disappeared) Awwww, annnnnd we are back."
Isabella," Fireside Bees, follow your noses!"
Fireside Bees, (sniffing) That way!
Poofenplotz," Mmmmwah. Much better. Now that my lips are taken care of, I can tell you about my beautifully evil plan. (Pinky growls, and Poofenplotz sprays him with a water bottle.) Bad doggie! Okay, sit! (Pinky sits) That's better. Now pay attention as the camera slowly moves closer and we cross-dissolve to my thoughts."
Poofenplotz," (voiceover) Behold, a humble beehive. A massively warded society just like our own. Observe a young grub bee fed mass quantities of royal jelly, which will make her larger and eventually she will become queen. So logic dictates that if I were to consume massive amounts of royal jelly, then I would grow four times bigger and live four times longer and eventually be crowned Queen of the World! The Queen!"
Poofenplotz," And I shall not be dark, but beautiful, like the night in the day, and all shall love me and despair!"
Poofenplotz," (voiceover) And I might have a grotesquely large abdomen for laying eggs, but I can live with that."
Poofenplotz," Come, Pinky the Chihuahua! To the Myselfcopter! (She laughs taking Pinky with her climbing into a helicopter shaped in her own image as she flies off)"
Isabella, My bee instincts are buzzing! This must be where our bees went!
Gretchen, They must've been attracted to that heavenly scent. What is that?
Doofenshmirtz," (talking under) Okay, time to fill the void in the power vacuum. 'Cause you see, it's a-it's a real vacuum cleaner."
Milly, It seems to be coming from that gigantic perfume sprayer.
Gretchen, Let's check it out!
Isabella," Woah! It looks like every bee in Danville is here! Fireside Girls, forward, buzz!"
Doofenshmirtz, (He activates the vacuum and all the bees get sucked inside) Ha ha! Sucks to bee you!
Doofenshmirtz, ...just shut off this baby—Oops! I almost hit the...
Doofenshmirtz, (from outside) ...self-destruct button here!
Isabella," Wow! Humans really take for granted not being sucked into the nearest vacuum cleaner. I'm gonna see if the queen knows anything. (She buzzes up to the queen bee) Excuse me, Your Majesty, do you have any idea how to get out?"
