characterName,line
Michael," You can't fly away from us, Jared!"
Michael," Ha, now you're trapped!"
Kristen, He's bent the gate!
Michael, His vampire strength won't save him this time.
Candace," (to Stacy) Wow, super vampire strength."
Stacy, And he's super cute.
Audience Member, Ssshhh!
Candace," Oh, look! He has no reflection in that mirror."
Jared, I can't see my hair! (runs to another room)
Wolfman, (growls)
Candace, Look Stacy he's cornered. Now he's really stuck.
Audience Member, Ssshhh!
Stacy," Speaking of 'stuck', what's up with this floor?"
Kristen," Jared, Michael, don't do this!"
Michael," (Growls) It's the end of the line, Jared."
Jared," I'd expect this from your kind, Michael. Football players I mean, but Kristen, we were both moody outcasts, we.. we loved each other!"
Kristen," Yes, yes we did."
Jared," We did, and, wait a minute, wasn't he just wearing a shirt (To Michael)"
Michael, You can no longer drink the blood of those you love.
Jared," Wait, those drapes were a gift from my.... Ahhh! (sun shines in room) The hideous light of the day star! (becomes a liquid-body of himself - a gust of wind blows his frozen body away)"
Kristen, Where did that wind come from?
Michael," Oops, sorry. I opened a window, it was getting stuffy in here."
Stacy, That was the best movie ever.
Candace, Yeah I know. Imagine if you had to choose between a blood-thirsty undead walking corpse and a slobbering hairy-lupine manbys for a boyfriend. (camera zooms on Candace) What could possibly be cooler? (shakes hand up knocking down the LIVE BAT from cage - Candace screams)
Candace, Get off me!
Theater Usher," Careful with that promotional bat, it's rented."
Stacy, You really rented a bat.
Theater Usher," Yeah I know, it seemed like a good idea at the time."
Stacy," Oh no, I think it's really paying off here. (Candace continues saying ""Get off me"")"
Phineas," I know what you mean, Ferb, it does seem like more than 104 days."
Linda," Boys, I'm off to Bobbi's. If you need anything, your father's inside watching television."
Lawrence," Well, this isn't much of a horror movie. Where are the rock-and-roll musical numbers?"
Linda," Oh, and Ferb, you left your pen on the kitchen table. Have fun today, I'll be back later."
Phineas," Bye mom! I was wondering where that went. (to Ferb) Okay Ferb, lets have a look through our blueprints."
Phineas," Cooking powered jet cars, haunted office building ride with tensos, a reenactment with the battle of Danville?"
Isabella, (walks in with a bamboo in her hand) Hey Phineas! What'cha dooooin?
Phineas, Trying to think of something to do today. What's that?
Isabella," This is Bambina, my bamboo. Only, she's not doing so well."
Isabella, She needs help.
Phineas, The poor girl probably just needs some sunlight. Ferb and I can rake up a super growth lamp in no time.
Isabella, You'd do that for me?
