characterName,line
Phineas," (from inside) Okay, Ferb, let's get this early morning party started."
Reginald," Okay, prepare for landing. That's it, lad, don't let the turbulence throw you. Ha ha! Ha ha!"
Lawrence," Roger that, Papa Bear."
Reginald, I'm so glad we can still have our Father's Day jaunt in the biplanes.
Lawrence," Oh, yes, modern technology's wonderful. I know it's not quite the quite the same as..."
Phineas," (him and Ferb walk in the hallway) Hang on, Ferb."
Lawrence (cont'd), ...the real thing but I suppose it's better than nothing.
Phineas," Whoa, Ferb, I know what else we're gonna do today. (walks in Lawrence's room) Surprise! Happy Father's Day, Dad. And you too, Grandpa Reg."
Reginald," Hello, boys."
Lawrence," Oh, how lovely. Breakfast in den."
Phineas, (reveals the Phineas and Ferb pancakes) Ferb and I pulled out all the stops.
Lawrence," What excellent likenesses! Ha ha ha! Thank you, boys."
Candace," Happy Father's Day, Dad."
Reginald," (on the computer) Hello, Candace."
Candace," (in Cockney accent) 'Ello, Grandpa Reg. (normal voice) Happy Father's Day."
Reginald," (on the computer) Thank you, love."
Linda," Hello, Reg. Are you having a ""Grand""-Father's Day? (laughs) Hoo hoo!"
Reginald, Ha ha ha! Good one!
Linda," I'll leave you boys to your Father's Day fun. Candace, are you ready to go?"
Candace," Sure, mom. Bye, grandpa."
Reginald," 'Ey, where's Perry?"
Major Monogram," Morning, Agent P. I see you're trying out the new SFU 2000. It's a lot of fun, but don't let your duties slide."
Carl," Agent P, what do you think of his Father's Day gift?"
Major Monogram," Yes, it's a lovely tie, but I'm not your father! (to Perry) Anyhoo, Doofenshmirtz has plans to gum up the entire Tri-State Area. And we need you to check it out. Good luck, Agent P."
Doofenshmirtz," Gotcha, Perry the Platypus! If you think this is a sticky situation, you better hold on to that fedora. Behold, the Gum-Under-The-Shoe-inator! I took all the wadded up chewing gum in the entire Tri-State Area and fed it into this -inator. Yeah, I know, it's really unsanitary. Why don't people just throw the chewing gum in the trash? Huh?"
Doofenshmirtz, (sighs) Today just isn't my day. It's Father's Day. It's the hardest of the greeting card company holidays for me. My issues with Father's Day began back when I was a child.
Doofenshmirtz, (voiceover) Those were lean times for my father and our beloved lawn gnome was repossessed.
Doofenshmirtz," Okay, I know you've heard that one before, but...twice actually...but I really think that this is where my relationship with my father went awry."
Doofenshmirtz," (voiceover) I mean, he made me be that lawn gnome!"
Mr. Doofenshmirtz," Bewegen sie nicht! (""Don't move!"")"
Doofenshmirtz," I mean, he was really specific, too. He made me memorize the serial number of that particular lawn gnome. (While he talks, Perry goes onto the computer and opens the Lawn Gnome Tracker app.) DAEHM23. If only there was some way to reunite him with, y'know, that specific lawn gnome, maybe he and I could start again. (Looks at the computer.) DAEHM23?! You found him with an online gnome tracker? Wow, there really is an app for everything now, isn't there? Well, let's see. It says it's still in Drusselstein! Now I can heal the old wounds between my father and me! (gets up and walks but is stuck to the chair) Oh, man that is one of my most brilliant ideas yet! (His pointy nose pops the huge bubble made from the gum.)"
Phineas, An exact replica of Grandpa's old biplane! Dad's gonna love this! (He and Ferb climb in and put on their helmets and goggles.) Let's try 'er out! (The plane takes off.) Now punch it! (Ferb pushes a button on a remote control and four jet engines come out from the wings and the plane increases speed.) Yeah!
Doofenshmirtz, (offscreen) I know traveling by cannon is a little unconventional...
Doofenshmirtz (cont'd)," ...but the cannon place was going out of business, so I got them at a volume discount. (lights the fuse) Hang on. (The cannon fires.) Woohoo!"
Vanessa," Happy Father's Day, Dad! Dad?"
Doofenshmirtz," Sorry for the lack of inflight meals or entertainment, Perry the Platypus, but one cannon can only go so far, so I set up a worldwide network."
Doofenshmirtz, Aw man! Missed it by that much!
