characterName,line
Phineas," Ferb, what's that noise? (Gurgling continues) Is that your stomach?"
Phineas," Yeah, I'm hungry, too. That trendy restaurant Mom and Dad took us to last night wasn't exactly satisfying."
Phineas," Dad, can I borrow your glasses? I can't see my entrée. You know, because it's so small."
Lawrence," Yes, I think we got that."
Phineas," How hard is it to have a trendy restaurant that's fun to go to, and has great food? That's it. I know what we're gonna do today, Ferb."
Candace," (Phone rings) S'up, Stace?"
Stacy," Candace, are you sitting down? I don't want you to have an aneurism."
Candace, Why would I have an aneurism?
Stacy," 'Cause someone just IM'd me that someone else heard someone else overhear that Jeremy is gonna call you and ask you out for a special evening tonight! (Both squeal) Candace, do you need medical attention?"
Candace, Oh. I need attention... from the doctor of love!
Stacy, Paging Dr. Jeremy.
Candace," Doctor, I got a fever."
Stacy," (Deep voice) Well, let me take care of that, little lady."
Candace," Wow, a special evening. (Phone beeps) It's my call waiting."
Linda," Honey, just calling to remind you..."
Candace," Uh, it wasn't him."
Stacy," Don't worry, he'll call."
Isabella," Hi, Phineas. What'cha doin'?"
Phineas," Ferb and I decided to build a restaurant. Hey, you could be our hostess!"
Isabella, Hmm. What'cha eatin'?
Phineas, You guys can bus tables. Baljeet can be our soda jerk.
Baljeet, I make a mean milkshake!
Phineas, Ferb will be our chef.
Buford," Hey, I can work the velvet rope. (holds it out) I never leave home without my velvet rope."
Phineas, Uh... where do you keep that?
Buford, I'll never tell.
Isabella," So, what's the name of your restaurant?"
Phineas," Chez Platypus, of course! By the way, where's Perry?"
Major Monogram," What? Nothing available for tonight? Oh, never mind. (To Perry) Er, sorry, Agent P. It's date night tonight with the wife, and if I don't figure out something special to do, I'm royally in the doghouse."
Carl, Rreow! Pkshh!
Major Monogram," Carl! Anyway, Agent P, sources indicate Dr. Doofenshmirtz is up to one of his evil schemes. I need you to get out there and put a stop to it. Good luck."
Candace, (Gasps) Jeremy's dreamy pre-set ringtone! Hello? Hello?
Jeremy, Candace?
Candace/Jeremy," (In unison) This is Candace/Candace, it's Jeremy. Jeremy? Candace? (Both laugh) Okay, you go. Okay, you talk, you talk. (Both laugh)"
Jeremy," Okay, so, I was wondering if you wanted to do something tonight? Just the two of us?"
Candace," (Giggles, squeals) Sure. That'd be great."
Jeremy," Well, awesome! Uh, so I'll pick you up later?"
Candace, Bye.
Jeremy," Okay, bye."
Candace/Jeremy, (In unison) Yes!
Candace," (Power tools buzzing) Oh, no. (Candace sticks her head out the window) Listen, you twerps. Sometimes your stuff messes with my stuff, and tonight I got some big stuff going on. So you leave your stuff out there, and leave my stuff alone, or you'll get some of this stuff! Get it?!"
Phineas," So, are we pairing the chicken entrée with the soup?"
Doofenshmirtz," Oh, Perry the Platypus! You must have noticed how I reinforced the locks, but, you know, not the door. Well, let's just get you out of... You're... You're really trapped in here, just... Just like I planned, obviously. So let me tell you my latest scheme. I'm so tired of all these happy couples around me, romantic and laughing, mocking me with their happiness. Well, not anymore. My De Love-inator satellite will eliminate the feeling of love in the entire Tri-State Area. All I have to do is press this button. It would be so easy to press it right now. It would be so simple, but, you know, I've got a date tonight, and I like to stay optimistic. But if we don't hit it off, I'm definitely gonna ruin it for everyone else."
Candace, Hi.
Jeremy, Hi. Ready?
Candace," I'm, like, so looking forward to tonight. A special evening, just the two of us. So, what do you have planned? Horseback riding? I just love horseback riding. Oh, you stopped."
