characterName,line
Man," (dejectedly through a walkie-talkie to Linda) Yeah, roger, Madam Chairwoman. We do have confirmation that the fireworks area has been flooded."
Linda, (through the walkie-takie) I understand. You can't do anything if your wicks are wet.
Phineas," Hi, Mom! How's the setup coming for the big block party?"
Linda, I'm totally overwhelmed and now I have no fireworks for the big finale.
Phineas, Anything we can do to help?
Linda, Oh that's sweet boys.
Man," (Through the walkie-talkie) Madam Chairwoman, we have a code blue at the beignet bus."
Linda," Yes, OK. I got it. (to the boys) I'm at my wit's end and I've got no finale."
Phineas, What about a laser light show?
Linda," That's a great idea! (she hands a stack of papers to Ferb) Here's a budget and a list of companies that do light shows. Uh, can you just handle it for me? I've gotta run. (she runs off) Thanks so much!"
Phineas," (at Ferb) You know, I think it might be easier to do the light show ourselves. Ferb, I know what we're gonna do today-I mean tonight."
Lawrence," (he rolls his tongue) Hello, hello hello! Can you guess what my DJ costume is for tonight's big Mardi Gras block party?"
Phineas, Uh... scary post-apocalyptic handpuppet?
Lawrence," Why does everyone guess that? No, I'm a Mardi Gras jester. Speaking of which, where's Perry?"
Major Monogram," Hello there Agent P. Your assignment concerns tonight's big block party. We've intercepted intel that Doof is planning on attendin' tonight's festivities ""just for the fun of it"". We need you to attend the block party and confirm that he's not up to no good. (pause) I realize that's a double negative but I think it still works. Not up to no good... yeah, i-it works. Unfortunately since your surveillance will take place in close proximity to your hosts, you will need to be in disguise for the duration of your mission. Carl, activate the hydraulic costume chamber."
Major Monogram," Oh Agent P, you look adorable as a balloon animal. Now, get out there and let the good times roll."
Candace," This dumb block party totally is throwing off my entire day. Jeremy's stuck working the Slushy Dawg concession, my parents are busy with preparation, and the boys are so preoccupied with the party they haven't done anything remotely bustable all day."
Stacy," (looks out the window and sees the boys in the backyard) Umm, I'm probably gonna regret this, but wouldn't a giant robot insect count?"
Candace, Woohoo! I'm back in the game.
Stacy, (flatly) What horrors did I just unleash?
Candace," Phineas, Ferb, what is the giant insect robot thingy?"
Phineas," It's not a giant insect robot thingy, it's—"
Phineas, It's part of the light show extravaganza for the block party's big finale.
Candace, Huge. Impossible. Bustable. MOM! (she runs off to find Linda)
Doofenshmirtz," Ok Norm, you ready to head out to the block party?"
Norm, I'm not going.
Doofenshmirtz, Don't tell me you're still bummed out about not having a date.
Norm," Yes, yes I am."
Doofenshmirtz, Quit your whining. Just go stag like me.
Norm, You mean dress up like a wild forest creature with antlers?
Doofenshmirtz, Ah... not quite. I tried that and it did not go well.
Doofenshmirtz, H-hello? I think I may have come to the wrong address.
Doofenshimrtz, Come on Norm. You might meet a nice popcorn machine or a blender or something.
Norm, You had me at popcorn machine.
Candace, Mom Mom Mom Mom!!! Do you know what Phineas and Ferb are doing?!!!
Candace and Linda, They're working on the big finale for the block party tonight!
Candace," Wait, what'd you say?"
Linda, I asked the boys to help out with the finale for the party.
Candace, On purpose?
Linda," Yes, Candace, on purpose. I really need the help."
Candace," But, but, but, but, but..."
Linda, Now leave them alone so they can get the job done.
Candace, Situation: unbustable.
Stacy," Ooh, tah-wist!"
Phineas, Presenting the Pyrotechnic Holographic Light and Audio Simulator and Electro-magnetic Radioscope!
Ferb, Or P.H.L.A.S.E.R for short.
Buford, Why not just use fireworks? Isn't that traditional for a finale?
Phineas," It may be tradition, but the P.H.L.A.S.E.R is way cooler without the danger of loosing a didget."
Buford," Quit it, Ferb! You're creeping me out man."
Phineas," As soon as we polish off the lenses, we're good to go. Come on guys, let's grab some towels."
Candace, Situation: unbustable.
