characterName,line
Phineas," There's our new pet Goldie. I wonder if we're as cute to her as she is to us? (Pause) Yeah, yeah we are. What can we do for Goldie since she's already done so much for us?"
Phineas," A marine-life aquarium? Great idea, Ferb! Let's build a best ever of one of these and give Goldie that special home she deserves. Does that sound good to you, Perry?"
Phineas," (At Goldie) So it's unanimous. Hey, where's Candace?"
Linda, Candace? Where are you? (Notices Candace) What are you doing?
Candace," Waiting for Jeremy to call! You see, last night, at the movies, he said was going to call soon. So I calculated that ""soon"" must mean first thing in the morning since ""soon"" can't refer to a period in excess of or equal to 24 hours, give or take a 59 minute cushion of time, on either side of the event in question. (Candace holds up a notepad of her math) See? I had it all figured out right here on this notepad. I even showed my math!"
Linda, Uh...
Candace, Wait! Maybe I should have carried the one instead of dividing by Jeremy's face...
Linda," Well, I'm off to my favorite author's book signing. Try not to freak out on your brothers while I'm gone."
Candace," Mom! I don't frea—Oh my gosh! The square root of ""soon"" is ""never""!"
Phineas," I got the filter done, how's the water coming?"
Ferb, (Thumbs up)
Woman, Herman! Are you taking a shower?
Herman, No.
Woman," (Pause) Well, you need one!"
Phineas," There you go, Goldie! Your new home! It's huge, it's amazing... it's lonely. We need to get her some new friends."
Boat captain," Say, aren't you boys a little young to man a fishing vessel?"
Phineas," Why, yes. Yes we are."
Boat captain, Alright then.
Phineas," Hey, where's Perry?"
Major Monogram," Oh, Agent P, uh, pardon the newspapers, but, uh, we have a lot of new young recruits coming through here today, and, well, they aren't, uh, trained yet. Anyway, Doofenshmirtz has recently purchased the entire Tri-State Area's supply of bratwurst. Get to the bottom of it. Oh, and, uh, watch your step on the way out."
Phineas," Goldie, how do you like your new friends?"
Phineas, NOOOOOOOOO!
Phineas," That was cool enough to be in one of those trained marine animal shows. Hmm...Ferb, I know what else we're gonna do today."
Doofenshmirtz, (singsong) Yoo-hoo! Perry the Platypus!
Doofenshmirtz," Say hello to the Platypus Secret Agent Arrival In Order To Foil My Evil Plot Capture-inator! Or as I like to call it: my P.S.A.A.I.O.T.F.M.E.P.C.-inator. I made it up myself. Enough chit-chat! Let me tell you my latest evil scheme. You see, back before I was evil, I was something a little less than evil. I was a bratwurst street vendor."
Doofenshmirtz," What? They have those. See? Nobody remembers them. You know why? Because of the hot dog vendors! Oh, how I hated them! They had it all! They had chrome-plated carts and endorsement deals and fancy blimps! And what did we have? Only superior workmanship, finer meats, and exotic spices."
Doofenshmirtz, (voiceover) I was sure that it was just a matter of time before the public would recognize our superior quality.
Kid 1, How do you know when you're really lame?
Kid 2, When you sell bratwurst! (kids laugh)
Doofenshmirtz," (voiceover) Then and there, I swore..."
Doofenshmirtz (cont'd)," (walking up to a tarp) I would get my revenge. (uncovering the tarp) Behold, the Hot-Dog-Vendor-Revenge-inator! Or my H.D.V.R.....ina...I...I have to work on my acronyms. Here's how it works. (presses a remote button lowering a screen showing a slideshow) The Revenge-inator sets off a freon blast to an unsuspecting hot dog vendor encasing their hot water boilers in a sheet of ice and rendering their hot dogs cold and soggy. (He presses the remote again ending the slideshow and raising the screen back up) And once I've taken the hot out of the dog, they'll be forced to sell my bratwursts instead! (Perry rolls his eyes.) Don't roll your eyes at me! It's a good plan! (huffs and crosses his arms) Sorry to go off on you like that, Perry the Platypus, but sometimes you just, oh, really push my buttons!"
Candace," Oh, I can't take anymore! I'm just gonna call him!"
Candace," (looking out the window) Hey, what's with all these kids?"
Candace," That's what I thought! Phineas and Ferb! I've so got them this time! (She snaps a photo with her phone, but looks at it to see a lot of fists in the air.) I can't send that to Mom! 'Scuse me! Comin' through! One side!"
Man, Hey! No cuttin' in line!
Candace, It's my backyard! I outrank you!
Phineas," Ladies and gentlemen, welcome to Goldie's Aqueous Extravaganza."
Candace, Uh-oh! Yaaaahh! (She lands in the aquarium.)
Phineas," Ladies and gentlemen, our sister, Candace!"
Candace, Phineas! Ablblblblblblblblblblblblblblbl...
Phineas," That's the spirit, Candace! Everybody!"
All, (wagging their tongues) Ablblblblblblblblblblblblblblbl...
Candace, MAKE THIS FISH PUT ME DOWN!!!
Phineas," It's a mammal, Candace!"
Candace, Meap.
Phineas," Way to go, Candace!"
Candace, How did I get in this fish show?!?!
Phineas, Mammal.
Candace, Whatever!
Phineas," Wow! You're a natural, Candace!"
Candace, AAAAAAAAAAAAAHHHHH!!!
Phineas," Hey, look at that! (an octopus swims by) Ferb, where did the octopus come from?"
Candace, AAAAAAAAAAAAAAAHHHHH!!!
